Day,L,M,S
1006,1,92.9612,0.03953
1007,1,92.985,0.03953
1008,1,93.0089,0.03954
1009,1,93.0327,0.03955
1010,1,93.0565,0.03955
1011,1,93.0803,0.03956
1012,1,93.1041,0.03957
1013,1,93.1278,0.03957
1014,1,93.1516,0.03958
1015,1,93.1753,0.03958
1016,1,93.1991,0.03959
1017,1,93.2228,0.0396
1018,1,93.2465,0.0396
1019,1,93.2702,0.03961
1020,1,93.2938,0.03961
1021,1,93.3175,0.03962
1022,1,93.3411,0.03963
1023,1,93.3648,0.03963
1024,1,93.3884,0.03964
1025,1,93.412,0.03964
1026,1,93.4356,0.03965
1027,1,93.4592,0.03966
1028,1,93.4827,0.03966
1029,1,93.5063,0.03967
1030,1,93.5298,0.03968
1031,1,93.5534,0.03968
1032,1,93.5769,0.03969
1033,1,93.6004,0.03969
1034,1,93.6239,0.0397
1035,1,93.6473,0.03971
1036,1,93.6708,0.03971
1037,1,93.6943,0.03972
1038,1,93.7177,0.03972
1039,1,93.7411,0.03973
1040,1,93.7646,0.03974
1041,1,93.788,0.03974
1042,1,93.8113,0.03975
1043,1,93.8347,0.03975
1044,1,93.8581,0.03976
1045,1,93.8814,0.03977
1046,1,93.9048,0.03977
1047,1,93.9281,0.03978
1048,1,93.9514,0.03978
1049,1,93.9747,0.03979
1050,1,93.998,0.0398
1051,1,94.0213,0.0398
1052,1,94.0446,0.03981
1053,1,94.0678,0.03981
1054,1,94.0911,0.03982
1055,1,94.1143,0.03983
1056,1,94.1376,0.03983
1057,1,94.1608,0.03984
1058,1,94.184,0.03984
1059,1,94.2071,0.03985
1060,1,94.2303,0.03986
1061,1,94.2535,0.03986
1062,1,94.2766,0.03987
1063,1,94.2998,0.03987
1064,1,94.3229,0.03988
1065,1,94.346,0.03989
1066,1,94.3691,0.03989
1067,1,94.3922,0.0399
1068,1,94.4153,0.0399
1069,1,94.4384,0.03991
1070,1,94.4615,0.03991
1071,1,94.4845,0.03992
1072,1,94.5075,0.03993
1073,1,94.5306,0.03993
1074,1,94.5536,0.03994
1075,1,94.5766,0.03994
1076,1,94.5996,0.03995
1077,1,94.6226,0.03996
1078,1,94.6455,0.03996
1079,1,94.6685,0.03997
1080,1,94.6914,0.03997
1081,1,94.7144,0.03998
1082,1,94.7373,0.03999
1083,1,94.7602,0.03999
1084,1,94.7831,0.04
1085,1,94.806,0.04
1086,1,94.8289,0.04001
1087,1,94.8518,0.04001
1088,1,94.8747,0.04002
1089,1,94.8975,0.04003
1090,1,94.9203,0.04003
1091,1,94.9432,0.04004
1092,1,94.966,0.04004
1093,1,94.9888,0.04005
1094,1,95.0116,0.04005
1095,1,95.0344,0.04006
1096,1,95.0572,0.04007
1097,1,95.0799,0.04007
1098,1,95.1027,0.04008
1099,1,95.1254,0.04008
1100,1,95.1482,0.04009
1101,1,95.1709,0.04009
1102,1,95.1936,0.0401
1103,1,95.2163,0.04011
1104,1,95.239,0.04011
1105,1,95.2617,0.04012
1106,1,95.2844,0.04012
1107,1,95.307,0.04013
1108,1,95.3297,0.04013
1109,1,95.3523,0.04014
1110,1,95.375,0.04015
1111,1,95.3976,0.04015
1112,1,95.4202,0.04016
1113,1,95.4428,0.04016
1114,1,95.4654,0.04017
1115,1,95.488,0.04017
1116,1,95.5105,0.04018
1117,1,95.5331,0.04019
1118,1,95.5556,0.04019
1119,1,95.5782,0.0402
1120,1,95.6007,0.0402
1121,1,95.6232,0.04021
1122,1,95.6457,0.04021
1123,1,95.6682,0.04022
1124,1,95.6907,0.04023
1125,1,95.7132,0.04023
1126,1,95.7356,0.04024
1127,1,95.7581,0.04024
1128,1,95.7805,0.04025
1129,1,95.803,0.04025
1130,1,95.8254,0.04026
1131,1,95.8478,0.04026
1132,1,95.8702,0.04027
1133,1,95.8926,0.04028
1134,1,95.915,0.04028
1135,1,95.9374,0.04029
1136,1,95.9597,0.04029
1137,1,95.9821,0.0403
1138,1,96.0044,0.0403
1139,1,96.0268,0.04031
1140,1,96.0491,0.04032
1141,1,96.0714,0.04032
1142,1,96.0937,0.04033
1143,1,96.116,0.04033
1144,1,96.1383,0.04034
1145,1,96.1606,0.04034
1146,1,96.1828,0.04035
1147,1,96.2051,0.04035
1148,1,96.2273,0.04036
1149,1,96.2495,0.04036
1150,1,96.2718,0.04037
1151,1,96.294,0.04038
1152,1,96.3162,0.04038
1153,1,96.3384,0.04039
1154,1,96.3606,0.04039
1155,1,96.3827,0.0404
1156,1,96.4049,0.0404
1157,1,96.427,0.04041
1158,1,96.4492,0.04041
1159,1,96.4713,0.04042
1160,1,96.4934,0.04043
1161,1,96.5156,0.04043
1162,1,96.5377,0.04044
1163,1,96.5598,0.04044
1164,1,96.5818,0.04045
1165,1,96.6039,0.04045
1166,1,96.626,0.04046
1167,1,96.648,0.04046
1168,1,96.6701,0.04047
1169,1,96.6921,0.04047
1170,1,96.7141,0.04048
1171,1,96.7362,0.04049
1172,1,96.7582,0.04049
1173,1,96.7802,0.0405
1174,1,96.8021,0.0405
1175,1,96.8241,0.04051
1176,1,96.8461,0.04051
1177,1,96.868,0.04052
1178,1,96.89,0.04052
1179,1,96.9119,0.04053
1180,1,96.9339,0.04053
1181,1,96.9558,0.04054
1182,1,96.9777,0.04054
1183,1,96.9996,0.04055
1184,1,97.0215,0.04056
1185,1,97.0434,0.04056
1186,1,97.0652,0.04057
1187,1,97.0871,0.04057
1188,1,97.1089,0.04058
1189,1,97.1308,0.04058
1190,1,97.1526,0.04059
1191,1,97.1744,0.04059
1192,1,97.1963,0.0406
1193,1,97.2181,0.0406
1194,1,97.2399,0.04061
1195,1,97.2616,0.04061
1196,1,97.2834,0.04062
1197,1,97.3052,0.04063
1198,1,97.3269,0.04063
1199,1,97.3487,0.04064
1200,1,97.3704,0.04064
1201,1,97.3922,0.04065
1202,1,97.4139,0.04065
1203,1,97.4356,0.04066
1204,1,97.4573,0.04066
1205,1,97.479,0.04067
1206,1,97.5007,0.04067
1207,1,97.5223,0.04068
1208,1,97.544,0.04068
1209,1,97.5657,0.04069
1210,1,97.5873,0.04069
1211,1,97.6089,0.0407
1212,1,97.6306,0.0407
1213,1,97.6522,0.04071
1214,1,97.6738,0.04072
1215,1,97.6954,0.04072
1216,1,97.717,0.04073
1217,1,97.7385,0.04073
1218,1,97.7601,0.04074
1219,1,97.7817,0.04074
1220,1,97.8032,0.04075
1221,1,97.8248,0.04075
1222,1,97.8463,0.04076
1223,1,97.8678,0.04076
1224,1,97.8893,0.04077
1225,1,97.9108,0.04077
1226,1,97.9323,0.04078
1227,1,97.9538,0.04078
1228,1,97.9753,0.04079
1229,1,97.9968,0.04079
1230,1,98.0182,0.0408
1231,1,98.0397,0.0408
1232,1,98.0611,0.04081
1233,1,98.0825,0.04081
1234,1,98.1039,0.04082
1235,1,98.1253,0.04082
1236,1,98.1467,0.04083
1237,1,98.1681,0.04084
1238,1,98.1895,0.04084
1239,1,98.2109,0.04085
1240,1,98.2322,0.04085
1241,1,98.2536,0.04086
1242,1,98.2749,0.04086
1243,1,98.2963,0.04087
1244,1,98.3176,0.04087
1245,1,98.3389,0.04088
1246,1,98.3602,0.04088
1247,1,98.3815,0.04089
1248,1,98.4028,0.04089
1249,1,98.4241,0.0409
1250,1,98.4453,0.0409
1251,1,98.4666,0.04091
1252,1,98.4878,0.04091
1253,1,98.5091,0.04092
1254,1,98.5303,0.04092
1255,1,98.5515,0.04093
1256,1,98.5727,0.04093
1257,1,98.5939,0.04094
1258,1,98.6151,0.04094
1259,1,98.6363,0.04095
1260,1,98.6575,0.04095
1261,1,98.6786,0.04096
1262,1,98.6998,0.04096
1263,1,98.7209,0.04097
1264,1,98.7421,0.04097
1265,1,98.7632,0.04098
1266,1,98.7843,0.04098
1267,1,98.8054,0.04099
1268,1,98.8265,0.04099
1269,1,98.8476,0.041
1270,1,98.8687,0.041
1271,1,98.8897,0.04101
1272,1,98.9108,0.04101
1273,1,98.9318,0.04102
1274,1,98.9529,0.04103
1275,1,98.9739,0.04103
1276,1,98.9949,0.04104
1277,1,99.0159,0.04104
1278,1,99.0369,0.04105
1279,1,99.0579,0.04105
1280,1,99.0789,0.04106
1281,1,99.0999,0.04106
1282,1,99.1208,0.04107
1283,1,99.1418,0.04107
1284,1,99.1628,0.04108
1285,1,99.1837,0.04108
1286,1,99.2046,0.04109
1287,1,99.2255,0.04109
1288,1,99.2464,0.0411
1289,1,99.2673,0.0411
1290,1,99.2882,0.04111
1291,1,99.3091,0.04111
1292,1,99.33,0.04112
1293,1,99.3509,0.04112
1294,1,99.3717,0.04113
1295,1,99.3926,0.04113
1296,1,99.4134,0.04114
1297,1,99.4342,0.04114
1298,1,99.455,0.04115
1299,1,99.4758,0.04115
1300,1,99.4966,0.04116
1301,1,99.5174,0.04116
1302,1,99.5382,0.04117
1303,1,99.559,0.04117
1304,1,99.5798,0.04118
1305,1,99.6005,0.04118
1306,1,99.6212,0.04119
1307,1,99.642,0.04119
1308,1,99.6627,0.0412
1309,1,99.6834,0.0412
1310,1,99.7041,0.04121
1311,1,99.7248,0.04121
1312,1,99.7455,0.04122
1313,1,99.7662,0.04122
1314,1,99.7869,0.04123
1315,1,99.8075,0.04123
1316,1,99.8282,0.04124
1317,1,99.8488,0.04124
1318,1,99.8695,0.04125
1319,1,99.8901,0.04125
1320,1,99.9107,0.04126
1321,1,99.9313,0.04126
1322,1,99.9519,0.04126
1323,1,99.9725,0.04127
1324,1,99.9931,0.04127
1325,1,100.0137,0.04128
1326,1,100.0342,0.04128
1327,1,100.0548,0.04129
1328,1,100.0753,0.04129
1329,1,100.0959,0.0413
1330,1,100.1164,0.0413
1331,1,100.1369,0.04131
1332,1,100.1574,0.04131
1333,1,100.1779,0.04132
1334,1,100.1984,0.04132
1335,1,100.2189,0.04133
1336,1,100.2394,0.04133
1337,1,100.2598,0.04134
1338,1,100.2803,0.04134
1339,1,100.3007,0.04135
1340,1,100.3212,0.04135
1341,1,100.3416,0.04136
1342,1,100.362,0.04136
1343,1,100.3824,0.04137
1344,1,100.4028,0.04137
1345,1,100.4232,0.04138
1346,1,100.4436,0.04138
1347,1,100.464,0.04139
1348,1,100.4843,0.04139
1349,1,100.5047,0.0414
1350,1,100.525,0.0414
1351,1,100.5454,0.04141
1352,1,100.5657,0.04141
1353,1,100.586,0.04142
1354,1,100.6063,0.04142
1355,1,100.6266,0.04143
1356,1,100.6469,0.04143
1357,1,100.6672,0.04144
1358,1,100.6875,0.04144
1359,1,100.7077,0.04145
1360,1,100.728,0.04145
1361,1,100.7482,0.04146
1362,1,100.7685,0.04146
1363,1,100.7887,0.04146
1364,1,100.8089,0.04147
1365,1,100.8291,0.04147
1366,1,100.8493,0.04148
1367,1,100.8695,0.04148
1368,1,100.8897,0.04149
1369,1,100.9099,0.04149
1370,1,100.9301,0.0415
1371,1,100.9502,0.0415
1372,1,100.9704,0.04151
1373,1,100.9905,0.04151
1374,1,101.0107,0.04152
1375,1,101.0308,0.04152
1376,1,101.0509,0.04153
1377,1,101.071,0.04153
1378,1,101.0911,0.04154
1379,1,101.1112,0.04154
1380,1,101.1313,0.04155
1381,1,101.1514,0.04155
1382,1,101.1714,0.04156
1383,1,101.1915,0.04156
1384,1,101.2115,0.04157
1385,1,101.2316,0.04157
1386,1,101.2516,0.04158
1387,1,101.2716,0.04158
1388,1,101.2917,0.04158
1389,1,101.3117,0.04159
1390,1,101.3317,0.04159
1391,1,101.3517,0.0416
1392,1,101.3716,0.0416
1393,1,101.3916,0.04161
1394,1,101.4116,0.04161
1395,1,101.4315,0.04162
1396,1,101.4515,0.04162
1397,1,101.4714,0.04163
1398,1,101.4914,0.04163
1399,1,101.5113,0.04164
1400,1,101.5312,0.04164
1401,1,101.5511,0.04165
1402,1,101.571,0.04165
1403,1,101.5909,0.04166
1404,1,101.6108,0.04166
1405,1,101.6306,0.04167
1406,1,101.6505,0.04167
1407,1,101.6704,0.04167
1408,1,101.6902,0.04168
1409,1,101.7101,0.04168
1410,1,101.7299,0.04169
1411,1,101.7497,0.04169
1412,1,101.7695,0.0417
1413,1,101.7893,0.0417
1414,1,101.8091,0.04171
1415,1,101.8289,0.04171
1416,1,101.8487,0.04172
1417,1,101.8685,0.04172
1418,1,101.8883,0.04173
1419,1,101.908,0.04173
1420,1,101.9278,0.04174
1421,1,101.9475,0.04174
1422,1,101.9673,0.04175
1423,1,101.987,0.04175
1424,1,102.0067,0.04175
1425,1,102.0264,0.04176
1426,1,102.0461,0.04176
1427,1,102.0658,0.04177
1428,1,102.0855,0.04177
1429,1,102.1052,0.04178
1430,1,102.1249,0.04178
1431,1,102.1446,0.04179
1432,1,102.1642,0.04179
1433,1,102.1839,0.0418
1434,1,102.2035,0.0418
1435,1,102.2232,0.04181
1436,1,102.2428,0.04181
1437,1,102.2624,0.04181
1438,1,102.282,0.04182
1439,1,102.3016,0.04182
1440,1,102.3212,0.04183
1441,1,102.3408,0.04183
1442,1,102.3604,0.04184
1443,1,102.38,0.04184
1444,1,102.3996,0.04185
1445,1,102.4191,0.04185
1446,1,102.4387,0.04186
1447,1,102.4582,0.04186
1448,1,102.4778,0.04187
1449,1,102.4973,0.04187
1450,1,102.5168,0.04187
1451,1,102.5364,0.04188
1452,1,102.5559,0.04188
1453,1,102.5754,0.04189
1454,1,102.5949,0.04189
1455,1,102.6144,0.0419
1456,1,102.6338,0.0419
1457,1,102.6533,0.04191
1458,1,102.6728,0.04191
1459,1,102.6923,0.04192
1460,1,102.7117,0.04192
1461,1,102.7312,0.04193
1462,1,102.7506,0.04193
1463,1,102.77,0.04193
1464,1,102.7895,0.04194
1465,1,102.8089,0.04194
1466,1,102.8283,0.04195
1467,1,102.8477,0.04195
1468,1,102.8671,0.04196
1469,1,102.8865,0.04196
1470,1,102.9059,0.04197
1471,1,102.9252,0.04197
1472,1,102.9446,0.04198
1473,1,102.964,0.04198
1474,1,102.9833,0.04198
1475,1,103.0027,0.04199
1476,1,103.022,0.04199
1477,1,103.0414,0.042
1478,1,103.0607,0.042
1479,1,103.08,0.04201
1480,1,103.0993,0.04201
1481,1,103.1186,0.04202
1482,1,103.1379,0.04202
1483,1,103.1572,0.04203
1484,1,103.1765,0.04203
1485,1,103.1958,0.04203
1486,1,103.2151,0.04204
1487,1,103.2343,0.04204
1488,1,103.2536,0.04205
1489,1,103.2728,0.04205
1490,1,103.2921,0.04206
1491,1,103.3113,0.04206
1492,1,103.3306,0.04207
1493,1,103.3498,0.04207
1494,1,103.369,0.04208
1495,1,103.3882,0.04208
1496,1,103.4074,0.04208
1497,1,103.4266,0.04209
1498,1,103.4458,0.04209
1499,1,103.465,0.0421
1500,1,103.4842,0.0421
1501,1,103.5034,0.04211
1502,1,103.5225,0.04211
1503,1,103.5417,0.04212
1504,1,103.5608,0.04212
1505,1,103.58,0.04212
1506,1,103.5991,0.04213
1507,1,103.6183,0.04213
1508,1,103.6374,0.04214
1509,1,103.6565,0.04214
1510,1,103.6756,0.04215
1511,1,103.6947,0.04215
1512,1,103.7138,0.04216
1513,1,103.7329,0.04216
1514,1,103.752,0.04216
1515,1,103.7711,0.04217
1516,1,103.7902,0.04217
1517,1,103.8092,0.04218
1518,1,103.8283,0.04218
1519,1,103.8473,0.04219
1520,1,103.8664,0.04219
1521,1,103.8854,0.0422
1522,1,103.9045,0.0422
1523,1,103.9235,0.0422
1524,1,103.9425,0.04221
1525,1,103.9616,0.04221
1526,1,103.9806,0.04222
1527,1,103.9996,0.04222
1528,1,104.0186,0.04223
1529,1,104.0376,0.04223
1530,1,104.0565,0.04224
1531,1,104.0755,0.04224
1532,1,104.0945,0.04224
1533,1,104.1135,0.04225
1534,1,104.1324,0.04225
1535,1,104.1514,0.04226
1536,1,104.1703,0.04226
1537,1,104.1893,0.04227
1538,1,104.2082,0.04227
1539,1,104.2271,0.04227
1540,1,104.2461,0.04228
1541,1,104.265,0.04228
1542,1,104.2839,0.04229
1543,1,104.3028,0.04229
1544,1,104.3217,0.0423
1545,1,104.3406,0.0423
1546,1,104.3595,0.04231
1547,1,104.3784,0.04231
1548,1,104.3972,0.04231
1549,1,104.4161,0.04232
1550,1,104.435,0.04232
1551,1,104.4538,0.04233
1552,1,104.4727,0.04233
1553,1,104.4915,0.04234
1554,1,104.5104,0.04234
1555,1,104.5292,0.04234
1556,1,104.548,0.04235
1557,1,104.5668,0.04235
1558,1,104.5856,0.04236
1559,1,104.6045,0.04236
1560,1,104.6233,0.04237
1561,1,104.6421,0.04237
1562,1,104.6608,0.04238
1563,1,104.6796,0.04238
1564,1,104.6984,0.04238
1565,1,104.7172,0.04239
1566,1,104.736,0.04239
1567,1,104.7547,0.0424
1568,1,104.7735,0.0424
1569,1,104.7922,0.04241
1570,1,104.811,0.04241
1571,1,104.8297,0.04241
1572,1,104.8484,0.04242
1573,1,104.8672,0.04242
1574,1,104.8859,0.04243
1575,1,104.9046,0.04243
1576,1,104.9233,0.04244
1577,1,104.942,0.04244
1578,1,104.9607,0.04244
1579,1,104.9794,0.04245
1580,1,104.9981,0.04245
1581,1,105.0167,0.04246
1582,1,105.0354,0.04246
1583,1,105.0541,0.04247
1584,1,105.0727,0.04247
1585,1,105.0914,0.04247
1586,1,105.11,0.04248
1587,1,105.1287,0.04248
1588,1,105.1473,0.04249
1589,1,105.166,0.04249
1590,1,105.1846,0.0425
1591,1,105.2032,0.0425
1592,1,105.2218,0.0425
1593,1,105.2404,0.04251
1594,1,105.259,0.04251
1595,1,105.2776,0.04252
1596,1,105.2962,0.04252
1597,1,105.3148,0.04253
1598,1,105.3334,0.04253
1599,1,105.352,0.04253
1600,1,105.3705,0.04254
1601,1,105.3891,0.04254
1602,1,105.4076,0.04255
1603,1,105.4262,0.04255
1604,1,105.4447,0.04256
1605,1,105.4633,0.04256
1606,1,105.4818,0.04256
1607,1,105.5003,0.04257
1608,1,105.5189,0.04257
1609,1,105.5374,0.04258
1610,1,105.5559,0.04258
1611,1,105.5744,0.04259
1612,1,105.5929,0.04259
1613,1,105.6114,0.04259
1614,1,105.6299,0.0426
1615,1,105.6483,0.0426
1616,1,105.6668,0.04261
1617,1,105.6853,0.04261
1618,1,105.7037,0.04262
1619,1,105.7222,0.04262
1620,1,105.7406,0.04262
1621,1,105.7591,0.04263
1622,1,105.7775,0.04263
1623,1,105.796,0.04264
1624,1,105.8144,0.04264
1625,1,105.8328,0.04264
1626,1,105.8512,0.04265
1627,1,105.8696,0.04265
1628,1,105.888,0.04266
1629,1,105.9064,0.04266
1630,1,105.9248,0.04267
1631,1,105.9432,0.04267
1632,1,105.9616,0.04267
1633,1,105.98,0.04268
1634,1,105.9983,0.04268
1635,1,106.0167,0.04269
1636,1,106.0351,0.04269
1637,1,106.0534,0.0427
1638,1,106.0718,0.0427
1639,1,106.0901,0.0427
1640,1,106.1084,0.04271
1641,1,106.1268,0.04271
1642,1,106.1451,0.04272
1643,1,106.1634,0.04272
1644,1,106.1817,0.04272
1645,1,106.2,0.04273
1646,1,106.2183,0.04273
1647,1,106.2366,0.04274
1648,1,106.2549,0.04274
1649,1,106.2732,0.04275
1650,1,106.2915,0.04275
1651,1,106.3097,0.04275
1652,1,106.328,0.04276
1653,1,106.3463,0.04276
1654,1,106.3645,0.04277
1655,1,106.3828,0.04277
1656,1,106.401,0.04277
1657,1,106.4192,0.04278
1658,1,106.4375,0.04278
1659,1,106.4557,0.04279
1660,1,106.4739,0.04279
1661,1,106.4921,0.0428
1662,1,106.5103,0.0428
1663,1,106.5285,0.0428
1664,1,106.5467,0.04281
1665,1,106.5649,0.04281
1666,1,106.5831,0.04282
1667,1,106.6013,0.04282
1668,1,106.6195,0.04282
1669,1,106.6376,0.04283
1670,1,106.6558,0.04283
1671,1,106.6739,0.04284
1672,1,106.6921,0.04284
1673,1,106.7102,0.04285
1674,1,106.7284,0.04285
1675,1,106.7465,0.04285
1676,1,106.7646,0.04286
1677,1,106.7828,0.04286
1678,1,106.8009,0.04287
1679,1,106.819,0.04287
1680,1,106.8371,0.04287
1681,1,106.8552,0.04288
1682,1,106.8733,0.04288
1683,1,106.8914,0.04289
1684,1,106.9094,0.04289
1685,1,106.9275,0.04289
1686,1,106.9456,0.0429
1687,1,106.9636,0.0429
1688,1,106.9817,0.04291
1689,1,106.9998,0.04291
1690,1,107.0178,0.04292
1691,1,107.0358,0.04292
1692,1,107.0539,0.04292
1693,1,107.0719,0.04293
1694,1,107.0899,0.04293
1695,1,107.1079,0.04294
1696,1,107.126,0.04294
1697,1,107.144,0.04294
1698,1,107.162,0.04295
1699,1,107.1799,0.04295
1700,1,107.1979,0.04296
1701,1,107.2159,0.04296
1702,1,107.2339,0.04296
1703,1,107.2519,0.04297
1704,1,107.2698,0.04297
1705,1,107.2878,0.04298
1706,1,107.3057,0.04298
1707,1,107.3237,0.04299
1708,1,107.3416,0.04299
1709,1,107.3596,0.04299
1710,1,107.3775,0.043
1711,1,107.3954,0.043
1712,1,107.4133,0.04301
1713,1,107.4312,0.04301
1714,1,107.4492,0.04301
1715,1,107.4671,0.04302
1716,1,107.4849,0.04302
1717,1,107.5028,0.04303
1718,1,107.5207,0.04303
1719,1,107.5386,0.04303
1720,1,107.5565,0.04304
1721,1,107.5743,0.04304
1722,1,107.5922,0.04305
1723,1,107.61,0.04305
1724,1,107.6279,0.04305
1725,1,107.6457,0.04306
1726,1,107.6636,0.04306
1727,1,107.6814,0.04307
1728,1,107.6992,0.04307
1729,1,107.717,0.04308
1730,1,107.7349,0.04308
1731,1,107.7527,0.04308
1732,1,107.7705,0.04309
1733,1,107.7883,0.04309
1734,1,107.806,0.0431
1735,1,107.8238,0.0431
1736,1,107.8416,0.0431
1737,1,107.8594,0.04311
1738,1,107.8772,0.04311
1739,1,107.8949,0.04312
1740,1,107.9127,0.04312
1741,1,107.9304,0.04312
1742,1,107.9482,0.04313
1743,1,107.9659,0.04313
1744,1,107.9836,0.04314
1745,1,108.0014,0.04314
1746,1,108.0191,0.04314
1747,1,108.0368,0.04315
1748,1,108.0545,0.04315
1749,1,108.0722,0.04316
1750,1,108.0899,0.04316
1751,1,108.1076,0.04316
1752,1,108.1253,0.04317
1753,1,108.143,0.04317
1754,1,108.1607,0.04318
1755,1,108.1783,0.04318
1756,1,108.196,0.04318
1757,1,108.2137,0.04319
1758,1,108.2313,0.04319
1759,1,108.249,0.0432
1760,1,108.2666,0.0432
1761,1,108.2842,0.04321
1762,1,108.3019,0.04321
1763,1,108.3195,0.04321
1764,1,108.3371,0.04322
1765,1,108.3547,0.04322
1766,1,108.3723,0.04323
1767,1,108.3899,0.04323
1768,1,108.4075,0.04323
1769,1,108.4251,0.04324
1770,1,108.4427,0.04324
1771,1,108.4603,0.04325
1772,1,108.4779,0.04325
1773,1,108.4954,0.04325
1774,1,108.513,0.04326
1775,1,108.5306,0.04326
1776,1,108.5481,0.04327
1777,1,108.5657,0.04327
1778,1,108.5832,0.04327
1779,1,108.6008,0.04328
1780,1,108.6183,0.04328
1781,1,108.6358,0.04329
1782,1,108.6533,0.04329
1783,1,108.6709,0.04329
1784,1,108.6884,0.0433
1785,1,108.7059,0.0433
1786,1,108.7234,0.04331
1787,1,108.7409,0.04331
1788,1,108.7583,0.04331
1789,1,108.7758,0.04332
1790,1,108.7933,0.04332
1791,1,108.8108,0.04333
1792,1,108.8282,0.04333
1793,1,108.8457,0.04333
1794,1,108.8632,0.04334
1795,1,108.8806,0.04334
1796,1,108.8981,0.04335
1797,1,108.9155,0.04335
1798,1,108.9329,0.04335
1799,1,108.9504,0.04336
1800,1,108.9678,0.04336
1801,1,108.9852,0.04337
1802,1,109.0026,0.04337
1803,1,109.02,0.04337
1804,1,109.0374,0.04338
1805,1,109.0548,0.04338
1806,1,109.0722,0.04339
1807,1,109.0896,0.04339
1808,1,109.107,0.04339
1809,1,109.1244,0.0434
1810,1,109.1417,0.0434
1811,1,109.1591,0.04341
1812,1,109.1764,0.04341
1813,1,109.1938,0.04341
1814,1,109.2112,0.04342
1815,1,109.2285,0.04342
1816,1,109.2458,0.04343
1817,1,109.2632,0.04343
1818,1,109.2805,0.04343
1819,1,109.2978,0.04344
1820,1,109.3151,0.04344
1821,1,109.3324,0.04345
1822,1,109.3498,0.04345
1823,1,109.3671,0.04345
1824,1,109.3844,0.04346
1825,1,109.4016,0.04346
1826,1,109.4189,0.04346
1827,1,109.4362,0.04347
1828,1,109.4535,0.04347
1829,1,109.4708,0.04348
1830,1,109.488,0.04348
1831,1,109.5053,0.04348
1832,1,109.5225,0.04349
1833,1,109.5398,0.04349
1834,1,109.557,0.0435
1835,1,109.5743,0.0435
1836,1,109.5915,0.0435
1837,1,109.6088,0.04351
1838,1,109.626,0.04351
1839,1,109.6432,0.04352
1840,1,109.6604,0.04352
1841,1,109.6776,0.04352
1842,1,109.6948,0.04353
1843,1,109.712,0.04353
1844,1,109.7292,0.04354
1845,1,109.7464,0.04354
1846,1,109.7636,0.04354
1847,1,109.7808,0.04355
1848,1,109.798,0.04355
1849,1,109.8151,0.04356
1850,1,109.8323,0.04356
1851,1,109.8494,0.04356
1852,1,109.8666,0.04357
1853,1,109.8837,0.04357
1854,1,109.9009,0.04358
1855,1,109.918,0.04358
1856,1,109.9352,0.04358
