Day,L,M,S
792,-0.5684,15.6302,0.08449
793,-0.5684,15.6293,0.08449
794,-0.5684,15.6284,0.08449
795,-0.5684,15.6275,0.08449
796,-0.5684,15.6266,0.08449
797,-0.5684,15.6257,0.08449
798,-0.5684,15.6248,0.08448
799,-0.5684,15.6239,0.08448
800,-0.5684,15.623,0.08448
801,-0.5684,15.6221,0.08448
802,-0.5684,15.6212,0.08448
803,-0.5684,15.6203,0.08448
804,-0.5684,15.6194,0.08448
805,-0.5684,15.6185,0.08448
806,-0.5684,15.6176,0.08448
807,-0.5684,15.6168,0.08448
808,-0.5684,15.6159,0.08447
809,-0.5684,15.615,0.08447
810,-0.5684,15.6141,0.08447
811,-0.5684,15.6132,0.08447
812,-0.5684,15.6123,0.08447
813,-0.5684,15.6115,0.08447
814,-0.5684,15.6106,0.08447
815,-0.5684,15.6097,0.08447
816,-0.5684,15.6088,0.08447
817,-0.5684,15.6079,0.08447
818,-0.5684,15.6071,0.08447
819,-0.5684,15.6062,0.08447
820,-0.5684,15.6053,0.08446
821,-0.5684,15.6044,0.08446
822,-0.5684,15.6036,0.08446
823,-0.5684,15.6027,0.08446
824,-0.5684,15.6018,0.08446
825,-0.5684,15.601,0.08446
826,-0.5684,15.6001,0.08446
827,-0.5684,15.5992,0.08446
828,-0.5684,15.5984,0.08446
829,-0.5684,15.5975,0.08446
830,-0.5684,15.5966,0.08446
831,-0.5684,15.5958,0.08446
832,-0.5684,15.5949,0.08445
833,-0.5684,15.5941,0.08445
834,-0.5684,15.5932,0.08445
835,-0.5684,15.5923,0.08445
836,-0.5684,15.5915,0.08445
837,-0.5684,15.5906,0.08445
838,-0.5684,15.5898,0.08445
839,-0.5684,15.5889,0.08445
840,-0.5684,15.5881,0.08445
841,-0.5684,15.5872,0.08445
842,-0.5684,15.5863,0.08445
843,-0.5684,15.5855,0.08445
844,-0.5684,15.5846,0.08445
845,-0.5684,15.5838,0.08445
846,-0.5684,15.5829,0.08444
847,-0.5684,15.5821,0.08444
848,-0.5684,15.5812,0.08444
849,-0.5684,15.5804,0.08444
850,-0.5684,15.5796,0.08444
851,-0.5684,15.5787,0.08444
852,-0.5684,15.5779,0.08444
853,-0.5684,15.577,0.08444
854,-0.5684,15.5762,0.08444
855,-0.5684,15.5753,0.08444
856,-0.5684,15.5745,0.08444
857,-0.5684,15.5737,0.08444
858,-0.5684,15.5728,0.08444
859,-0.5684,15.572,0.08444
860,-0.5684,15.5711,0.08444
861,-0.5684,15.5703,0.08444
862,-0.5684,15.5695,0.08444
863,-0.5684,15.5686,0.08444
864,-0.5684,15.5678,0.08443
865,-0.5684,15.567,0.08443
866,-0.5684,15.5661,0.08443
867,-0.5684,15.5653,0.08443
868,-0.5684,15.5645,0.08443
869,-0.5684,15.5636,0.08443
870,-0.5684,15.5628,0.08443
871,-0.5684,15.562,0.08443
872,-0.5684,15.5611,0.08443
873,-0.5684,15.5603,0.08443
874,-0.5684,15.5595,0.08443
875,-0.5684,15.5587,0.08443
876,-0.5684,15.5578,0.08443
877,-0.5684,15.557,0.08443
878,-0.5684,15.5562,0.08443
879,-0.5684,15.5554,0.08443
880,-0.5684,15.5545,0.08443
881,-0.5684,15.5537,0.08443
882,-0.5684,15.5529,0.08443
883,-0.5684,15.5521,0.08443
884,-0.5684,15.5513,0.08443
885,-0.5684,15.5504,0.08443
886,-0.5684,15.5496,0.08443
887,-0.5684,15.5488,0.08443
888,-0.5684,15.548,0.08443
889,-0.5684,15.5472,0.08443
890,-0.5684,15.5463,0.08443
891,-0.5684,15.5455,0.08443
892,-0.5684,15.5447,0.08443
893,-0.5684,15.5439,0.08443
894,-0.5684,15.5431,0.08443
895,-0.5684,15.5423,0.08443
896,-0.5684,15.5414,0.08443
897,-0.5684,15.5406,0.08443
898,-0.5684,15.5398,0.08443
899,-0.5684,15.539,0.08443
900,-0.5684,15.5382,0.08443
901,-0.5684,15.5374,0.08443
902,-0.5684,15.5366,0.08443
903,-0.5684,15.5358,0.08443
904,-0.5684,15.535,0.08443
905,-0.5684,15.5341,0.08443
906,-0.5684,15.5333,0.08443
907,-0.5684,15.5325,0.08443
908,-0.5684,15.5317,0.08444
909,-0.5684,15.5309,0.08444
910,-0.5684,15.5301,0.08444
911,-0.5684,15.5293,0.08444
912,-0.5684,15.5285,0.08444
913,-0.5684,15.5277,0.08444
914,-0.5684,15.5269,0.08444
915,-0.5684,15.5261,0.08444
916,-0.5684,15.5253,0.08444
917,-0.5684,15.5245,0.08444
918,-0.5684,15.5237,0.08444
919,-0.5684,15.5229,0.08444
920,-0.5684,15.5221,0.08444
921,-0.5684,15.5213,0.08445
922,-0.5684,15.5205,0.08445
923,-0.5684,15.5197,0.08445
924,-0.5684,15.5189,0.08445
925,-0.5684,15.5181,0.08445
926,-0.5684,15.5173,0.08445
927,-0.5684,15.5165,0.08445
928,-0.5684,15.5157,0.08445
929,-0.5684,15.5149,0.08445
930,-0.5684,15.5141,0.08446
931,-0.5684,15.5133,0.08446
932,-0.5684,15.5125,0.08446
933,-0.5684,15.5117,0.08446
934,-0.5684,15.5109,0.08446
935,-0.5684,15.5101,0.08446
936,-0.5684,15.5093,0.08446
937,-0.5684,15.5086,0.08447
938,-0.5684,15.5078,0.08447
939,-0.5684,15.507,0.08447
940,-0.5684,15.5062,0.08447
941,-0.5684,15.5054,0.08447
942,-0.5684,15.5046,0.08447
943,-0.5684,15.5038,0.08448
944,-0.5684,15.503,0.08448
945,-0.5684,15.5023,0.08448
946,-0.5684,15.5015,0.08448
947,-0.5684,15.5007,0.08448
948,-0.5684,15.4999,0.08448
949,-0.5684,15.4991,0.08449
950,-0.5684,15.4983,0.08449
951,-0.5684,15.4976,0.08449
952,-0.5684,15.4968,0.08449
953,-0.5684,15.496,0.0845
954,-0.5684,15.4952,0.0845
955,-0.5684,15.4944,0.0845
956,-0.5684,15.4937,0.0845
957,-0.5684,15.4929,0.0845
958,-0.5684,15.4921,0.08451
959,-0.5684,15.4913,0.08451
960,-0.5684,15.4906,0.08451
961,-0.5684,15.4898,0.08451
962,-0.5684,15.489,0.08452
963,-0.5684,15.4883,0.08452
964,-0.5684,15.4875,0.08452
965,-0.5684,15.4867,0.08452
966,-0.5684,15.4859,0.08453
967,-0.5684,15.4852,0.08453
968,-0.5684,15.4844,0.08453
969,-0.5684,15.4836,0.08454
970,-0.5684,15.4829,0.08454
971,-0.5684,15.4821,0.08454
972,-0.5684,15.4814,0.08455
973,-0.5684,15.4806,0.08455
974,-0.5684,15.4798,0.08455
975,-0.5684,15.4791,0.08455
976,-0.5684,15.4783,0.08456
977,-0.5684,15.4776,0.08456
978,-0.5684,15.4768,0.08456
979,-0.5684,15.476,0.08457
980,-0.5684,15.4753,0.08457
981,-0.5684,15.4745,0.08457
982,-0.5684,15.4738,0.08458
983,-0.5684,15.473,0.08458
984,-0.5684,15.4723,0.08459
985,-0.5684,15.4715,0.08459
986,-0.5684,15.4708,0.08459
987,-0.5684,15.47,0.0846
988,-0.5684,15.4693,0.0846
989,-0.5684,15.4685,0.0846
990,-0.5684,15.4678,0.08461
991,-0.5684,15.467,0.08461
992,-0.5684,15.4663,0.08462
993,-0.5684,15.4656,0.08462
994,-0.5684,15.4648,0.08462
995,-0.5684,15.4641,0.08463
996,-0.5684,15.4633,0.08463
997,-0.5684,15.4626,0.08464
998,-0.5684,15.4619,0.08464
999,-0.5684,15.4611,0.08465
1000,-0.5684,15.4604,0.08465
1001,-0.5684,15.4597,0.08465
1002,-0.5684,15.4589,0.08466
1003,-0.5684,15.4582,0.08466
1004,-0.5684,15.4575,0.08467
1005,-0.5684,15.4568,0.08467
1006,-0.5684,15.456,0.08468
1007,-0.5684,15.4553,0.08468
1008,-0.5684,15.4546,0.08469
1009,-0.5684,15.4539,0.08469
1010,-0.5684,15.4531,0.0847
1011,-0.5684,15.4524,0.0847
1012,-0.5684,15.4517,0.08471
1013,-0.5684,15.451,0.08471
1014,-0.5684,15.4503,0.08472
1015,-0.5684,15.4495,0.08472
1016,-0.5684,15.4488,0.08473
1017,-0.5684,15.4481,0.08473
1018,-0.5684,15.4474,0.08474
1019,-0.5684,15.4467,0.08474
1020,-0.5684,15.446,0.08475
1021,-0.5684,15.4453,0.08476
1022,-0.5684,15.4446,0.08476
1023,-0.5684,15.4439,0.08477
1024,-0.5684,15.4432,0.08477
1025,-0.5684,15.4425,0.08478
1026,-0.5684,15.4418,0.08478
1027,-0.5684,15.4411,0.08479
1028,-0.5684,15.4404,0.0848
1029,-0.5684,15.4397,0.0848
1030,-0.5684,15.439,0.08481
1031,-0.5684,15.4383,0.08482
1032,-0.5684,15.4376,0.08482
1033,-0.5684,15.4369,0.08483
1034,-0.5684,15.4362,0.08483
1035,-0.5684,15.4355,0.08484
1036,-0.5684,15.4349,0.08485
1037,-0.5684,15.4342,0.08485
1038,-0.5684,15.4335,0.08486
1039,-0.5684,15.4328,0.08487
1040,-0.5684,15.4321,0.08487
1041,-0.5684,15.4315,0.08488
1042,-0.5684,15.4308,0.08489
1043,-0.5684,15.4301,0.08489
1044,-0.5684,15.4294,0.0849
1045,-0.5684,15.4288,0.08491
1046,-0.5684,15.4281,0.08492
1047,-0.5684,15.4274,0.08492
1048,-0.5684,15.4268,0.08493
1049,-0.5684,15.4261,0.08494
1050,-0.5684,15.4254,0.08494
1051,-0.5684,15.4248,0.08495
1052,-0.5684,15.4241,0.08496
1053,-0.5684,15.4234,0.08497
1054,-0.5684,15.4228,0.08497
1055,-0.5684,15.4221,0.08498
1056,-0.5684,15.4215,0.08499
1057,-0.5684,15.4208,0.085
1058,-0.5684,15.4202,0.08501
1059,-0.5684,15.4195,0.08501
1060,-0.5684,15.4189,0.08502
1061,-0.5684,15.4182,0.08503
1062,-0.5684,15.4176,0.08504
1063,-0.5684,15.4169,0.08505
1064,-0.5684,15.4163,0.08505
1065,-0.5684,15.4157,0.08506
1066,-0.5684,15.415,0.08507
1067,-0.5684,15.4144,0.08508
1068,-0.5684,15.4137,0.08509
1069,-0.5684,15.4131,0.0851
1070,-0.5684,15.4125,0.0851
1071,-0.5684,15.4119,0.08511
1072,-0.5684,15.4112,0.08512
1073,-0.5684,15.4106,0.08513
1074,-0.5684,15.41,0.08514
1075,-0.5684,15.4093,0.08515
1076,-0.5684,15.4087,0.08516
1077,-0.5684,15.4081,0.08517
1078,-0.5684,15.4075,0.08517
1079,-0.5684,15.4069,0.08518
1080,-0.5684,15.4063,0.08519
1081,-0.5684,15.4056,0.0852
1082,-0.5684,15.405,0.08521
1083,-0.5684,15.4044,0.08522
1084,-0.5684,15.4038,0.08523
1085,-0.5684,15.4032,0.08524
1086,-0.5684,15.4026,0.08525
1087,-0.5684,15.402,0.08526
1088,-0.5684,15.4014,0.08527
1089,-0.5684,15.4008,0.08528
1090,-0.5684,15.4002,0.08529
1091,-0.5684,15.3996,0.0853
1092,-0.5684,15.399,0.08531
1093,-0.5684,15.3984,0.08532
1094,-0.5684,15.3978,0.08533
1095,-0.5684,15.3972,0.08534
1096,-0.5684,15.3966,0.08535
1097,-0.5684,15.396,0.08536
1098,-0.5684,15.3954,0.08537
1099,-0.5684,15.3949,0.08538
1100,-0.5684,15.3943,0.08539
1101,-0.5684,15.3937,0.0854
1102,-0.5684,15.3931,0.08541
1103,-0.5684,15.3925,0.08542
1104,-0.5684,15.392,0.08543
1105,-0.5684,15.3914,0.08544
1106,-0.5684,15.3908,0.08545
1107,-0.5684,15.3902,0.08547
1108,-0.5684,15.3897,0.08548
1109,-0.5684,15.3891,0.08549
1110,-0.5684,15.3885,0.0855
1111,-0.5684,15.388,0.08551
1112,-0.5684,15.3874,0.08552
1113,-0.5684,15.3868,0.08553
1114,-0.5684,15.3863,0.08554
1115,-0.5684,15.3857,0.08556
1116,-0.5684,15.3852,0.08557
1117,-0.5684,15.3846,0.08558
1118,-0.5684,15.384,0.08559
1119,-0.5684,15.3835,0.0856
1120,-0.5684,15.3829,0.08561
1121,-0.5684,15.3824,0.08563
1122,-0.5684,15.3818,0.08564
1123,-0.5684,15.3813,0.08565
1124,-0.5684,15.3808,0.08566
1125,-0.5684,15.3802,0.08567
1126,-0.5684,15.3797,0.08569
1127,-0.5684,15.3791,0.0857
1128,-0.5684,15.3786,0.08571
1129,-0.5684,15.378,0.08572
1130,-0.5684,15.3775,0.08574
1131,-0.5684,15.377,0.08575
1132,-0.5684,15.3764,0.08576
1133,-0.5684,15.3759,0.08577
1134,-0.5684,15.3754,0.08579
1135,-0.5684,15.3748,0.0858
1136,-0.5684,15.3743,0.08581
1137,-0.5684,15.3738,0.08582
1138,-0.5684,15.3733,0.08584
1139,-0.5684,15.3727,0.08585
1140,-0.5684,15.3722,0.08586
1141,-0.5684,15.3717,0.08588
1142,-0.5684,15.3712,0.08589
1143,-0.5684,15.3707,0.0859
1144,-0.5684,15.3702,0.08592
1145,-0.5684,15.3696,0.08593
1146,-0.5684,15.3691,0.08594
1147,-0.5684,15.3686,0.08596
1148,-0.5684,15.3681,0.08597
1149,-0.5684,15.3676,0.08598
1150,-0.5684,15.3671,0.086
1151,-0.5684,15.3666,0.08601
1152,-0.5684,15.3661,0.08602
1153,-0.5684,15.3656,0.08604
1154,-0.5684,15.3651,0.08605
1155,-0.5684,15.3646,0.08606
1156,-0.5684,15.3641,0.08608
1157,-0.5684,15.3636,0.08609
1158,-0.5684,15.3631,0.08611
1159,-0.5684,15.3626,0.08612
1160,-0.5684,15.3621,0.08614
1161,-0.5684,15.3616,0.08615
1162,-0.5684,15.3611,0.08616
1163,-0.5684,15.3606,0.08618
1164,-0.5684,15.3601,0.08619
1165,-0.5684,15.3597,0.08621
1166,-0.5684,15.3592,0.08622
1167,-0.5684,15.3587,0.08624
1168,-0.5684,15.3582,0.08625
1169,-0.5684,15.3577,0.08627
1170,-0.5684,15.3572,0.08628
1171,-0.5684,15.3568,0.08629
1172,-0.5684,15.3563,0.08631
1173,-0.5684,15.3558,0.08632
1174,-0.5684,15.3553,0.08634
1175,-0.5684,15.3549,0.08635
1176,-0.5684,15.3544,0.08637
1177,-0.5684,15.3539,0.08638
1178,-0.5684,15.3535,0.0864
1179,-0.5684,15.353,0.08641
1180,-0.5684,15.3525,0.08643
1181,-0.5684,15.3521,0.08645
1182,-0.5684,15.3516,0.08646
1183,-0.5684,15.3511,0.08648
1184,-0.5684,15.3507,0.08649
1185,-0.5684,15.3502,0.08651
1186,-0.5684,15.3497,0.08652
1187,-0.5684,15.3493,0.08654
1188,-0.5684,15.3488,0.08655
1189,-0.5684,15.3484,0.08657
1190,-0.5684,15.3479,0.08659
1191,-0.5684,15.3475,0.0866
1192,-0.5684,15.347,0.08662
1193,-0.5684,15.3465,0.08663
1194,-0.5684,15.3461,0.08665
1195,-0.5684,15.3456,0.08666
1196,-0.5684,15.3452,0.08668
1197,-0.5684,15.3448,0.0867
1198,-0.5684,15.3443,0.08671
1199,-0.5684,15.3439,0.08673
1200,-0.5684,15.3434,0.08675
1201,-0.5684,15.343,0.08676
1202,-0.5684,15.3425,0.08678
1203,-0.5684,15.3421,0.08679
1204,-0.5684,15.3416,0.08681
1205,-0.5684,15.3412,0.08683
1206,-0.5684,15.3408,0.08684
1207,-0.5684,15.3403,0.08686
1208,-0.5684,15.3399,0.08688
1209,-0.5684,15.3395,0.08689
1210,-0.5684,15.339,0.08691
1211,-0.5684,15.3386,0.08693
1212,-0.5684,15.3382,0.08694
1213,-0.5684,15.3377,0.08696
1214,-0.5684,15.3373,0.08698
1215,-0.5684,15.3369,0.08699
1216,-0.5684,15.3364,0.08701
1217,-0.5684,15.336,0.08703
1218,-0.5684,15.3356,0.08704
1219,-0.5684,15.3352,0.08706
1220,-0.5684,15.3347,0.08708
1221,-0.5684,15.3343,0.0871
1222,-0.5684,15.3339,0.08711
1223,-0.5684,15.3335,0.08713
1224,-0.5684,15.3331,0.08715
1225,-0.5684,15.3326,0.08716
1226,-0.5684,15.3322,0.08718
1227,-0.5684,15.3318,0.0872
1228,-0.5684,15.3314,0.08722
1229,-0.5684,15.331,0.08723
1230,-0.5684,15.3306,0.08725
1231,-0.5684,15.3301,0.08727
1232,-0.5684,15.3297,0.08729
1233,-0.5684,15.3293,0.0873
1234,-0.5684,15.3289,0.08732
1235,-0.5684,15.3285,0.08734
1236,-0.5684,15.3281,0.08736
1237,-0.5684,15.3277,0.08737
1238,-0.5684,15.3273,0.08739
1239,-0.5684,15.3269,0.08741
1240,-0.5684,15.3265,0.08743
1241,-0.5684,15.3261,0.08745
1242,-0.5684,15.3257,0.08746
1243,-0.5684,15.3252,0.08748
1244,-0.5684,15.3248,0.0875
1245,-0.5684,15.3244,0.08752
1246,-0.5684,15.324,0.08753
1247,-0.5684,15.3236,0.08755
1248,-0.5684,15.3233,0.08757
1249,-0.5684,15.3229,0.08759
1250,-0.5684,15.3225,0.08761
1251,-0.5684,15.3221,0.08763
1252,-0.5684,15.3217,0.08764
1253,-0.5684,15.3213,0.08766
1254,-0.5684,15.3209,0.08768
1255,-0.5684,15.3205,0.0877
1256,-0.5684,15.3201,0.08772
1257,-0.5684,15.3197,0.08773
1258,-0.5684,15.3193,0.08775
1259,-0.5684,15.3189,0.08777
1260,-0.5684,15.3185,0.08779
1261,-0.5684,15.3182,0.08781
1262,-0.5684,15.3178,0.08783
1263,-0.5684,15.3174,0.08785
1264,-0.5684,15.317,0.08786
1265,-0.5684,15.3166,0.08788
1266,-0.5684,15.3162,0.0879
1267,-0.5684,15.3159,0.08792
1268,-0.5684,15.3155,0.08794
1269,-0.5684,15.3151,0.08796
1270,-0.5684,15.3147,0.08798
1271,-0.5684,15.3143,0.08799
1272,-0.5684,15.314,0.08801
1273,-0.5684,15.3136,0.08803
1274,-0.5684,15.3132,0.08805
1275,-0.5684,15.3128,0.08807
1276,-0.5684,15.3125,0.08809
1277,-0.5684,15.3121,0.08811
1278,-0.5684,15.3117,0.08813
1279,-0.5684,15.3114,0.08814
1280,-0.5684,15.311,0.08816
1281,-0.5684,15.3106,0.08818
1282,-0.5684,15.3102,0.0882
1283,-0.5684,15.3099,0.08822
1284,-0.5684,15.3095,0.08824
1285,-0.5684,15.3091,0.08826
1286,-0.5684,15.3088,0.08828
1287,-0.5684,15.3084,0.0883
1288,-0.5684,15.308,0.08832
1289,-0.5684,15.3077,0.08833
1290,-0.5684,15.3073,0.08835
1291,-0.5684,15.307,0.08837
1292,-0.5684,15.3066,0.08839
1293,-0.5684,15.3062,0.08841
1294,-0.5684,15.3059,0.08843
1295,-0.5684,15.3055,0.08845
1296,-0.5684,15.3052,0.08847
1297,-0.5684,15.3048,0.08849
1298,-0.5684,15.3044,0.08851
1299,-0.5684,15.3041,0.08853
1300,-0.5684,15.3037,0.08855
1301,-0.5684,15.3034,0.08857
1302,-0.5684,15.303,0.08859
1303,-0.5684,15.3027,0.0886
1304,-0.5684,15.3023,0.08862
1305,-0.5684,15.302,0.08864
1306,-0.5684,15.3016,0.08866
1307,-0.5684,15.3013,0.08868
1308,-0.5684,15.3009,0.0887
1309,-0.5684,15.3006,0.08872
1310,-0.5684,15.3002,0.08874
1311,-0.5684,15.2999,0.08876
1312,-0.5684,15.2996,0.08878
1313,-0.5684,15.2992,0.0888
1314,-0.5684,15.2989,0.08882
1315,-0.5684,15.2985,0.08884
1316,-0.5684,15.2982,0.08886
1317,-0.5684,15.2978,0.08888
1318,-0.5684,15.2975,0.0889
1319,-0.5684,15.2972,0.08892
1320,-0.5684,15.2968,0.08894
1321,-0.5684,15.2965,0.08896
1322,-0.5684,15.2962,0.08898
1323,-0.5684,15.2958,0.089
1324,-0.5684,15.2955,0.08901
1325,-0.5684,15.2952,0.08903
1326,-0.5684,15.2948,0.08905
1327,-0.5684,15.2945,0.08907
1328,-0.5684,15.2942,0.08909
1329,-0.5684,15.2938,0.08911
1330,-0.5684,15.2935,0.08913
1331,-0.5684,15.2932,0.08915
1332,-0.5684,15.2929,0.08917
1333,-0.5684,15.2925,0.08919
1334,-0.5684,15.2922,0.08921
1335,-0.5684,15.2919,0.08923
1336,-0.5684,15.2916,0.08925
1337,-0.5684,15.2913,0.08927
1338,-0.5684,15.2909,0.08929
1339,-0.5684,15.2906,0.08931
1340,-0.5684,15.2903,0.08933
1341,-0.5684,15.29,0.08935
1342,-0.5684,15.2897,0.08937
1343,-0.5684,15.2894,0.08939
1344,-0.5684,15.289,0.08941
1345,-0.5684,15.2887,0.08943
1346,-0.5684,15.2884,0.08945
1347,-0.5684,15.2881,0.08947
1348,-0.5684,15.2878,0.08949
1349,-0.5684,15.2875,0.08951
1350,-0.5684,15.2872,0.08953
1351,-0.5684,15.2869,0.08955
1352,-0.5684,15.2866,0.08957
1353,-0.5684,15.2863,0.08959
1354,-0.5684,15.286,0.08961
1355,-0.5684,15.2857,0.08963
1356,-0.5684,15.2854,0.08964
1357,-0.5684,15.2851,0.08966
1358,-0.5684,15.2848,0.08968
1359,-0.5684,15.2845,0.0897
1360,-0.5684,15.2842,0.08972
1361,-0.5684,15.2839,0.08974
1362,-0.5684,15.2836,0.08976
1363,-0.5684,15.2833,0.08978
1364,-0.5684,15.283,0.0898
1365,-0.5684,15.2827,0.08982
1366,-0.5684,15.2824,0.08984
1367,-0.5684,15.2821,0.08986
1368,-0.5684,15.2818,0.08988
1369,-0.5684,15.2816,0.0899
1370,-0.5684,15.2813,0.08992
1371,-0.5684,15.281,0.08994
1372,-0.5684,15.2807,0.08996
1373,-0.5684,15.2804,0.08998
1374,-0.5684,15.2801,0.09
1375,-0.5684,15.2799,0.09002
1376,-0.5684,15.2796,0.09004
1377,-0.5684,15.2793,0.09006
1378,-0.5684,15.279,0.09008
1379,-0.5684,15.2788,0.0901
1380,-0.5684,15.2785,0.09012
1381,-0.5684,15.2782,0.09013
1382,-0.5684,15.2779,0.09015
1383,-0.5684,15.2777,0.09017
1384,-0.5684,15.2774,0.09019
1385,-0.5684,15.2771,0.09021
1386,-0.5684,15.2769,0.09023
1387,-0.5684,15.2766,0.09025
1388,-0.5684,15.2763,0.09027
1389,-0.5684,15.2761,0.09029
1390,-0.5684,15.2758,0.09031
1391,-0.5684,15.2755,0.09033
1392,-0.5684,15.2753,0.09035
1393,-0.5684,15.275,0.09037
1394,-0.5684,15.2748,0.09039
1395,-0.5684,15.2745,0.09041
1396,-0.5684,15.2742,0.09043
1397,-0.5684,15.274,0.09045
1398,-0.5684,15.2737,0.09047
1399,-0.5684,15.2735,0.09049
1400,-0.5684,15.2732,0.0905
1401,-0.5684,15.273,0.09052
1402,-0.5684,15.2727,0.09054
1403,-0.5684,15.2725,0.09056
1404,-0.5684,15.2722,0.09058
1405,-0.5684,15.272,0.0906
1406,-0.5684,15.2717,0.09062
1407,-0.5684,15.2715,0.09064
1408,-0.5684,15.2713,0.09066
1409,-0.5684,15.271,0.09068
1410,-0.5684,15.2708,0.0907
1411,-0.5684,15.2705,0.09072
1412,-0.5684,15.2703,0.09074
1413,-0.5684,15.2701,0.09076
1414,-0.5684,15.2698,0.09078
1415,-0.5684,15.2696,0.0908
1416,-0.5684,15.2694,0.09081
1417,-0.5684,15.2691,0.09083
1418,-0.5684,15.2689,0.09085
1419,-0.5684,15.2687,0.09087
1420,-0.5684,15.2685,0.09089
1421,-0.5684,15.2682,0.09091
1422,-0.5684,15.268,0.09093
1423,-0.5684,15.2678,0.09095
1424,-0.5684,15.2676,0.09097
1425,-0.5684,15.2673,0.09099
1426,-0.5684,15.2671,0.09101
1427,-0.5684,15.2669,0.09103
1428,-0.5684,15.2667,0.09105
1429,-0.5684,15.2665,0.09107
1430,-0.5684,15.2662,0.09109
1431,-0.5684,15.266,0.0911
1432,-0.5684,15.2658,0.09112
1433,-0.5684,15.2656,0.09114
1434,-0.5684,15.2654,0.09116
1435,-0.5684,15.2652,0.09118
1436,-0.5684,15.265,0.0912
1437,-0.5684,15.2648,0.09122
1438,-0.5684,15.2646,0.09124
1439,-0.5684,15.2644,0.09126
1440,-0.5684,15.2642,0.09128
1441,-0.5684,15.264,0.0913
1442,-0.5684,15.2638,0.09132
1443,-0.5684,15.2636,0.09134
1444,-0.5684,15.2634,0.09136
1445,-0.5684,15.2632,0.09138
1446,-0.5684,15.263,0.09139
1447,-0.5684,15.2628,0.09141
1448,-0.5684,15.2626,0.09143
1449,-0.5684,15.2624,0.09145
1450,-0.5684,15.2622,0.09147
1451,-0.5684,15.262,0.09149
1452,-0.5684,15.2619,0.09151
1453,-0.5684,15.2617,0.09153
1454,-0.5684,15.2615,0.09155
1455,-0.5684,15.2613,0.09157
1456,-0.5684,15.2611,0.09159
1457,-0.5684,15.2609,0.09161
1458,-0.5684,15.2608,0.09163
1459,-0.5684,15.2606,0.09165
1460,-0.5684,15.2604,0.09167
1461,-0.5684,15.2602,0.09168
1462,-0.5684,15.2601,0.0917
1463,-0.5684,15.2599,0.09172
1464,-0.5684,15.2597,0.09174
1465,-0.5684,15.2596,0.09176
1466,-0.5684,15.2594,0.09178
1467,-0.5684,15.2592,0.0918
1468,-0.5684,15.2591,0.09182
1469,-0.5684,15.2589,0.09184
1470,-0.5684,15.2587,0.09186
1471,-0.5684,15.2586,0.09188
1472,-0.5684,15.2584,0.0919
1473,-0.5684,15.2583,0.09192
1474,-0.5684,15.2581,0.09194
1475,-0.5684,15.2579,0.09196
1476,-0.5684,15.2578,0.09198
1477,-0.5684,15.2576,0.092
1478,-0.5684,15.2575,0.09201
1479,-0.5684,15.2573,0.09203
1480,-0.5684,15.2572,0.09205
1481,-0.5684,15.257,0.09207
1482,-0.5684,15.2569,0.09209
1483,-0.5684,15.2568,0.09211
1484,-0.5684,15.2566,0.09213
1485,-0.5684,15.2565,0.09215
1486,-0.5684,15.2563,0.09217
1487,-0.5684,15.2562,0.09219
1488,-0.5684,15.2561,0.09221
1489,-0.5684,15.2559,0.09223
1490,-0.5684,15.2558,0.09225
1491,-0.5684,15.2557,0.09227
1492,-0.5684,15.2555,0.09229
1493,-0.5684,15.2554,0.09231
1494,-0.5684,15.2553,0.09232
1495,-0.5684,15.2551,0.09234
1496,-0.5684,15.255,0.09236
1497,-0.5684,15.2549,0.09238
1498,-0.5684,15.2548,0.0924
1499,-0.5684,15.2547,0.09242
1500,-0.5684,15.2545,0.09244
1501,-0.5684,15.2544,0.09246
1502,-0.5684,15.2543,0.09248
1503,-0.5684,15.2542,0.0925
1504,-0.5684,15.2541,0.09252
1505,-0.5684,15.254,0.09254
1506,-0.5684,15.2538,0.09256
1507,-0.5684,15.2537,0.09258
1508,-0.5684,15.2536,0.0926
1509,-0.5684,15.2535,0.09262
1510,-0.5684,15.2534,0.09263
1511,-0.5684,15.2533,0.09265
1512,-0.5684,15.2532,0.09267
1513,-0.5684,15.2531,0.09269
1514,-0.5684,15.253,0.09271
1515,-0.5684,15.2529,0.09273
1516,-0.5684,15.2528,0.09275
1517,-0.5684,15.2527,0.09277
1518,-0.5684,15.2526,0.09279
1519,-0.5684,15.2525,0.09281
1520,-0.5684,15.2525,0.09283
1521,-0.5684,15.2524,0.09285
1522,-0.5684,15.2523,0.09287
1523,-0.5684,15.2522,0.09289
1524,-0.5684,15.2521,0.09291
1525,-0.5684,15.252,0.09292
1526,-0.5684,15.2519,0.09294
1527,-0.5684,15.2519,0.09296
1528,-0.5684,15.2518,0.09298
1529,-0.5684,15.2517,0.093
1530,-0.5684,15.2516,0.09302
1531,-0.5684,15.2515,0.09304
1532,-0.5684,15.2515,0.09306
1533,-0.5684,15.2514,0.09308
1534,-0.5684,15.2513,0.0931
1535,-0.5684,15.2513,0.09312
1536,-0.5684,15.2512,0.09314
1537,-0.5684,15.2511,0.09316
1538,-0.5684,15.2511,0.09318
1539,-0.5684,15.251,0.0932
1540,-0.5684,15.2509,0.09321
1541,-0.5684,15.2509,0.09323
1542,-0.5684,15.2508,0.09325
