Day,L,M,S
1007,1,49.2226,0.02859
1008,1,49.2255,0.0286
1009,1,49.2283,0.0286
1010,1,49.2312,0.0286
1011,1,49.234,0.0286
1012,1,49.2369,0.0286
1013,1,49.2397,0.0286
1014,1,49.2425,0.0286
1015,1,49.2454,0.02861
1016,1,49.2482,0.02861
1017,1,49.251,0.02861
1018,1,49.2538,0.02861
1019,1,49.2566,0.02861
1020,1,49.2594,0.02861
1021,1,49.2622,0.02861
1022,1,49.265,0.02861
1023,1,49.2678,0.02862
1024,1,49.2706,0.02862
1025,1,49.2734,0.02862
1026,1,49.2762,0.02862
1027,1,49.279,0.02862
1028,1,49.2818,0.02862
1029,1,49.2845,0.02862
1030,1,49.2873,0.02862
1031,1,49.2901,0.02863
1032,1,49.2928,0.02863
1033,1,49.2956,0.02863
1034,1,49.2983,0.02863
1035,1,49.3011,0.02863
1036,1,49.3038,0.02863
1037,1,49.3066,0.02863
1038,1,49.3093,0.02864
1039,1,49.312,0.02864
1040,1,49.3148,0.02864
1041,1,49.3175,0.02864
1042,1,49.3202,0.02864
1043,1,49.3229,0.02864
1044,1,49.3257,0.02864
1045,1,49.3284,0.02864
1046,1,49.3311,0.02865
1047,1,49.3338,0.02865
1048,1,49.3365,0.02865
1049,1,49.3392,0.02865
1050,1,49.3419,0.02865
1051,1,49.3446,0.02865
1052,1,49.3472,0.02865
1053,1,49.3499,0.02865
1054,1,49.3526,0.02866
1055,1,49.3553,0.02866
1056,1,49.3579,0.02866
1057,1,49.3606,0.02866
1058,1,49.3633,0.02866
1059,1,49.3659,0.02866
1060,1,49.3686,0.02866
1061,1,49.3712,0.02867
1062,1,49.3739,0.02867
1063,1,49.3765,0.02867
1064,1,49.3792,0.02867
1065,1,49.3818,0.02867
1066,1,49.3844,0.02867
1067,1,49.3871,0.02867
1068,1,49.3897,0.02867
1069,1,49.3923,0.02868
1070,1,49.395,0.02868
1071,1,49.3976,0.02868
1072,1,49.4002,0.02868
1073,1,49.4028,0.02868
1074,1,49.4054,0.02868
1075,1,49.408,0.02868
1076,1,49.4106,0.02868
1077,1,49.4132,0.02869
1078,1,49.4158,0.02869
1079,1,49.4184,0.02869
1080,1,49.421,0.02869
1081,1,49.4235,0.02869
1082,1,49.4261,0.02869
1083,1,49.4287,0.02869
1084,1,49.4313,0.02869
1085,1,49.4338,0.0287
1086,1,49.4364,0.0287
1087,1,49.439,0.0287
1088,1,49.4415,0.0287
1089,1,49.4441,0.0287
1090,1,49.4466,0.0287
1091,1,49.4492,0.0287
1092,1,49.4517,0.0287
1093,1,49.4543,0.02871
1094,1,49.4568,0.02871
1095,1,49.4593,0.02871
1096,1,49.4619,0.02871
1097,1,49.4644,0.02871
1098,1,49.4669,0.02871
1099,1,49.4694,0.02871
1100,1,49.4719,0.02871
1101,1,49.4745,0.02872
1102,1,49.477,0.02872
1103,1,49.4795,0.02872
1104,1,49.482,0.02872
1105,1,49.4845,0.02872
1106,1,49.487,0.02872
1107,1,49.4895,0.02872
1108,1,49.492,0.02872
1109,1,49.4944,0.02873
1110,1,49.4969,0.02873
1111,1,49.4994,0.02873
1112,1,49.5019,0.02873
1113,1,49.5044,0.02873
1114,1,49.5068,0.02873
1115,1,49.5093,0.02873
1116,1,49.5118,0.02873
1117,1,49.5142,0.02874
1118,1,49.5167,0.02874
1119,1,49.5191,0.02874
1120,1,49.5216,0.02874
1121,1,49.524,0.02874
1122,1,49.5265,0.02874
1123,1,49.5289,0.02874
1124,1,49.5314,0.02874
1125,1,49.5338,0.02875
1126,1,49.5362,0.02875
1127,1,49.5387,0.02875
1128,1,49.5411,0.02875
1129,1,49.5435,0.02875
1130,1,49.5459,0.02875
1131,1,49.5483,0.02875
1132,1,49.5508,0.02875
1133,1,49.5532,0.02876
1134,1,49.5556,0.02876
1135,1,49.558,0.02876
1136,1,49.5604,0.02876
1137,1,49.5628,0.02876
1138,1,49.5652,0.02876
1139,1,49.5676,0.02876
1140,1,49.57,0.02876
1141,1,49.5723,0.02877
1142,1,49.5747,0.02877
1143,1,49.5771,0.02877
1144,1,49.5795,0.02877
1145,1,49.5819,0.02877
1146,1,49.5842,0.02877
1147,1,49.5866,0.02877
1148,1,49.589,0.02877
1149,1,49.5913,0.02878
1150,1,49.5937,0.02878
1151,1,49.5961,0.02878
1152,1,49.5984,0.02878
1153,1,49.6008,0.02878
1154,1,49.6031,0.02878
1155,1,49.6054,0.02878
1156,1,49.6078,0.02878
1157,1,49.6101,0.02878
1158,1,49.6125,0.02879
1159,1,49.6148,0.02879
1160,1,49.6171,0.02879
1161,1,49.6195,0.02879
1162,1,49.6218,0.02879
1163,1,49.6241,0.02879
1164,1,49.6264,0.02879
1165,1,49.6287,0.02879
1166,1,49.6311,0.0288
1167,1,49.6334,0.0288
1168,1,49.6357,0.0288
1169,1,49.638,0.0288
1170,1,49.6403,0.0288
1171,1,49.6426,0.0288
1172,1,49.6449,0.0288
1173,1,49.6472,0.0288
1174,1,49.6495,0.02881
1175,1,49.6517,0.02881
1176,1,49.654,0.02881
1177,1,49.6563,0.02881
1178,1,49.6586,0.02881
1179,1,49.6609,0.02881
1180,1,49.6631,0.02881
1181,1,49.6654,0.02881
1182,1,49.6677,0.02882
1183,1,49.67,0.02882
1184,1,49.6722,0.02882
1185,1,49.6745,0.02882
1186,1,49.6767,0.02882
1187,1,49.679,0.02882
1188,1,49.6812,0.02882
1189,1,49.6835,0.02882
1190,1,49.6857,0.02882
1191,1,49.688,0.02883
1192,1,49.6902,0.02883
1193,1,49.6925,0.02883
1194,1,49.6947,0.02883
1195,1,49.6969,0.02883
1196,1,49.6992,0.02883
1197,1,49.7014,0.02883
1198,1,49.7036,0.02883
1199,1,49.7059,0.02884
1200,1,49.7081,0.02884
1201,1,49.7103,0.02884
1202,1,49.7125,0.02884
1203,1,49.7147,0.02884
1204,1,49.7169,0.02884
1205,1,49.7191,0.02884
1206,1,49.7213,0.02884
1207,1,49.7235,0.02884
1208,1,49.7257,0.02885
1209,1,49.7279,0.02885
1210,1,49.7301,0.02885
1211,1,49.7323,0.02885
1212,1,49.7345,0.02885
1213,1,49.7367,0.02885
1214,1,49.7389,0.02885
1215,1,49.7411,0.02885
1216,1,49.7433,0.02886
1217,1,49.7454,0.02886
1218,1,49.7476,0.02886
1219,1,49.7498,0.02886
1220,1,49.752,0.02886
1221,1,49.7541,0.02886
1222,1,49.7563,0.02886
1223,1,49.7584,0.02886
1224,1,49.7606,0.02886
1225,1,49.7628,0.02887
1226,1,49.7649,0.02887
1227,1,49.7671,0.02887
1228,1,49.7692,0.02887
1229,1,49.7714,0.02887
1230,1,49.7735,0.02887
1231,1,49.7757,0.02887
1232,1,49.7778,0.02887
1233,1,49.7799,0.02887
1234,1,49.7821,0.02888
1235,1,49.7842,0.02888
1236,1,49.7863,0.02888
1237,1,49.7885,0.02888
1238,1,49.7906,0.02888
1239,1,49.7927,0.02888
1240,1,49.7948,0.02888
1241,1,49.797,0.02888
1242,1,49.7991,0.02889
1243,1,49.8012,0.02889
1244,1,49.8033,0.02889
1245,1,49.8054,0.02889
1246,1,49.8075,0.02889
1247,1,49.8096,0.02889
1248,1,49.8117,0.02889
1249,1,49.8138,0.02889
1250,1,49.8159,0.02889
1251,1,49.818,0.0289
1252,1,49.8201,0.0289
1253,1,49.8222,0.0289
1254,1,49.8243,0.0289
1255,1,49.8264,0.0289
1256,1,49.8285,0.0289
1257,1,49.8305,0.0289
1258,1,49.8326,0.0289
1259,1,49.8347,0.0289
1260,1,49.8368,0.02891
1261,1,49.8389,0.02891
1262,1,49.8409,0.02891
1263,1,49.843,0.02891
1264,1,49.8451,0.02891
1265,1,49.8471,0.02891
1266,1,49.8492,0.02891
1267,1,49.8512,0.02891
1268,1,49.8533,0.02891
1269,1,49.8554,0.02892
1270,1,49.8574,0.02892
1271,1,49.8595,0.02892
1272,1,49.8615,0.02892
1273,1,49.8635,0.02892
1274,1,49.8656,0.02892
1275,1,49.8676,0.02892
1276,1,49.8697,0.02892
1277,1,49.8717,0.02892
1278,1,49.8737,0.02893
1279,1,49.8758,0.02893
1280,1,49.8778,0.02893
1281,1,49.8798,0.02893
1282,1,49.8819,0.02893
1283,1,49.8839,0.02893
1284,1,49.8859,0.02893
1285,1,49.8879,0.02893
1286,1,49.8899,0.02893
1287,1,49.8919,0.02894
1288,1,49.894,0.02894
1289,1,49.896,0.02894
1290,1,49.898,0.02894
1291,1,49.9,0.02894
1292,1,49.902,0.02894
1293,1,49.904,0.02894
1294,1,49.906,0.02894
1295,1,49.908,0.02894
1296,1,49.91,0.02895
1297,1,49.912,0.02895
1298,1,49.914,0.02895
1299,1,49.916,0.02895
1300,1,49.9179,0.02895
1301,1,49.9199,0.02895
1302,1,49.9219,0.02895
1303,1,49.9239,0.02895
1304,1,49.9259,0.02895
1305,1,49.9278,0.02896
1306,1,49.9298,0.02896
1307,1,49.9318,0.02896
1308,1,49.9338,0.02896
1309,1,49.9357,0.02896
1310,1,49.9377,0.02896
1311,1,49.9397,0.02896
1312,1,49.9416,0.02896
1313,1,49.9436,0.02896
1314,1,49.9455,0.02897
1315,1,49.9475,0.02897
1316,1,49.9494,0.02897
1317,1,49.9514,0.02897
1318,1,49.9533,0.02897
1319,1,49.9553,0.02897
1320,1,49.9572,0.02897
1321,1,49.9592,0.02897
1322,1,49.9611,0.02897
1323,1,49.963,0.02898
1324,1,49.965,0.02898
1325,1,49.9669,0.02898
1326,1,49.9688,0.02898
1327,1,49.9708,0.02898
1328,1,49.9727,0.02898
1329,1,49.9746,0.02898
1330,1,49.9765,0.02898
1331,1,49.9785,0.02898
1332,1,49.9804,0.02899
1333,1,49.9823,0.02899
1334,1,49.9842,0.02899
1335,1,49.9861,0.02899
1336,1,49.988,0.02899
1337,1,49.99,0.02899
1338,1,49.9919,0.02899
1339,1,49.9938,0.02899
1340,1,49.9957,0.02899
1341,1,49.9976,0.029
1342,1,49.9995,0.029
1343,1,50.0014,0.029
1344,1,50.0033,0.029
1345,1,50.0051,0.029
1346,1,50.007,0.029
1347,1,50.0089,0.029
1348,1,50.0108,0.029
1349,1,50.0127,0.029
1350,1,50.0146,0.029
1351,1,50.0165,0.02901
1352,1,50.0183,0.02901
1353,1,50.0202,0.02901
1354,1,50.0221,0.02901
1355,1,50.024,0.02901
1356,1,50.0258,0.02901
1357,1,50.0277,0.02901
1358,1,50.0296,0.02901
1359,1,50.0314,0.02901
1360,1,50.0333,0.02902
1361,1,50.0351,0.02902
1362,1,50.037,0.02902
1363,1,50.0389,0.02902
1364,1,50.0407,0.02902
1365,1,50.0426,0.02902
1366,1,50.0444,0.02902
1367,1,50.0463,0.02902
1368,1,50.0481,0.02902
1369,1,50.05,0.02903
1370,1,50.0518,0.02903
1371,1,50.0536,0.02903
1372,1,50.0555,0.02903
1373,1,50.0573,0.02903
1374,1,50.0591,0.02903
1375,1,50.061,0.02903
1376,1,50.0628,0.02903
1377,1,50.0646,0.02903
1378,1,50.0665,0.02903
1379,1,50.0683,0.02904
1380,1,50.0701,0.02904
1381,1,50.0719,0.02904
1382,1,50.0737,0.02904
1383,1,50.0756,0.02904
1384,1,50.0774,0.02904
1385,1,50.0792,0.02904
1386,1,50.081,0.02904
1387,1,50.0828,0.02904
1388,1,50.0846,0.02905
1389,1,50.0864,0.02905
1390,1,50.0882,0.02905
1391,1,50.09,0.02905
1392,1,50.0918,0.02905
1393,1,50.0936,0.02905
1394,1,50.0954,0.02905
1395,1,50.0972,0.02905
1396,1,50.099,0.02905
1397,1,50.1008,0.02905
1398,1,50.1026,0.02906
1399,1,50.1044,0.02906
1400,1,50.1062,0.02906
1401,1,50.1079,0.02906
1402,1,50.1097,0.02906
1403,1,50.1115,0.02906
1404,1,50.1133,0.02906
1405,1,50.115,0.02906
1406,1,50.1168,0.02906
1407,1,50.1186,0.02906
1408,1,50.1204,0.02907
1409,1,50.1221,0.02907
1410,1,50.1239,0.02907
1411,1,50.1257,0.02907
1412,1,50.1274,0.02907
1413,1,50.1292,0.02907
1414,1,50.1309,0.02907
1415,1,50.1327,0.02907
1416,1,50.1345,0.02907
1417,1,50.1362,0.02908
1418,1,50.138,0.02908
1419,1,50.1397,0.02908
1420,1,50.1415,0.02908
1421,1,50.1432,0.02908
1422,1,50.1449,0.02908
1423,1,50.1467,0.02908
1424,1,50.1484,0.02908
1425,1,50.1502,0.02908
1426,1,50.1519,0.02908
1427,1,50.1536,0.02909
1428,1,50.1554,0.02909
1429,1,50.1571,0.02909
1430,1,50.1588,0.02909
1431,1,50.1606,0.02909
1432,1,50.1623,0.02909
1433,1,50.164,0.02909
1434,1,50.1657,0.02909
1435,1,50.1674,0.02909
1436,1,50.1692,0.02909
1437,1,50.1709,0.0291
1438,1,50.1726,0.0291
1439,1,50.1743,0.0291
1440,1,50.176,0.0291
1441,1,50.1777,0.0291
1442,1,50.1794,0.0291
1443,1,50.1811,0.0291
1444,1,50.1828,0.0291
1445,1,50.1845,0.0291
1446,1,50.1862,0.0291
1447,1,50.1879,0.02911
1448,1,50.1896,0.02911
1449,1,50.1913,0.02911
1450,1,50.193,0.02911
1451,1,50.1947,0.02911
1452,1,50.1964,0.02911
1453,1,50.1981,0.02911
1454,1,50.1998,0.02911
1455,1,50.2015,0.02911
1456,1,50.2032,0.02912
1457,1,50.2048,0.02912
1458,1,50.2065,0.02912
1459,1,50.2082,0.02912
1460,1,50.2099,0.02912
1461,1,50.2115,0.02912
1462,1,50.2132,0.02912
1463,1,50.2149,0.02912
1464,1,50.2166,0.02912
1465,1,50.2182,0.02912
1466,1,50.2199,0.02913
1467,1,50.2216,0.02913
1468,1,50.2232,0.02913
1469,1,50.2249,0.02913
1470,1,50.2265,0.02913
1471,1,50.2282,0.02913
1472,1,50.2299,0.02913
1473,1,50.2315,0.02913
1474,1,50.2332,0.02913
1475,1,50.2348,0.02913
1476,1,50.2365,0.02914
1477,1,50.2381,0.02914
1478,1,50.2398,0.02914
1479,1,50.2414,0.02914
1480,1,50.2431,0.02914
1481,1,50.2447,0.02914
1482,1,50.2463,0.02914
1483,1,50.248,0.02914
1484,1,50.2496,0.02914
1485,1,50.2512,0.02914
1486,1,50.2529,0.02914
1487,1,50.2545,0.02915
1488,1,50.2561,0.02915
1489,1,50.2578,0.02915
1490,1,50.2594,0.02915
1491,1,50.261,0.02915
1492,1,50.2627,0.02915
1493,1,50.2643,0.02915
1494,1,50.2659,0.02915
1495,1,50.2675,0.02915
1496,1,50.2691,0.02915
1497,1,50.2707,0.02916
1498,1,50.2724,0.02916
1499,1,50.274,0.02916
1500,1,50.2756,0.02916
1501,1,50.2772,0.02916
1502,1,50.2788,0.02916
1503,1,50.2804,0.02916
1504,1,50.282,0.02916
1505,1,50.2836,0.02916
1506,1,50.2852,0.02916
1507,1,50.2868,0.02917
1508,1,50.2884,0.02917
1509,1,50.29,0.02917
1510,1,50.2916,0.02917
1511,1,50.2932,0.02917
1512,1,50.2948,0.02917
1513,1,50.2964,0.02917
1514,1,50.298,0.02917
1515,1,50.2996,0.02917
1516,1,50.3012,0.02917
1517,1,50.3028,0.02918
1518,1,50.3043,0.02918
1519,1,50.3059,0.02918
1520,1,50.3075,0.02918
1521,1,50.3091,0.02918
1522,1,50.3107,0.02918
1523,1,50.3122,0.02918
1524,1,50.3138,0.02918
1525,1,50.3154,0.02918
1526,1,50.317,0.02918
1527,1,50.3185,0.02919
1528,1,50.3201,0.02919
1529,1,50.3217,0.02919
1530,1,50.3232,0.02919
1531,1,50.3248,0.02919
1532,1,50.3264,0.02919
1533,1,50.3279,0.02919
1534,1,50.3295,0.02919
1535,1,50.3311,0.02919
1536,1,50.3326,0.02919
1537,1,50.3342,0.02919
1538,1,50.3357,0.0292
1539,1,50.3373,0.0292
1540,1,50.3388,0.0292
1541,1,50.3404,0.0292
1542,1,50.3419,0.0292
1543,1,50.3435,0.0292
1544,1,50.345,0.0292
1545,1,50.3466,0.0292
1546,1,50.3481,0.0292
1547,1,50.3497,0.0292
1548,1,50.3512,0.02921
1549,1,50.3527,0.02921
1550,1,50.3543,0.02921
1551,1,50.3558,0.02921
1552,1,50.3573,0.02921
1553,1,50.3589,0.02921
1554,1,50.3604,0.02921
1555,1,50.3619,0.02921
1556,1,50.3635,0.02921
1557,1,50.365,0.02921
1558,1,50.3665,0.02921
1559,1,50.3681,0.02922
1560,1,50.3696,0.02922
1561,1,50.3711,0.02922
1562,1,50.3726,0.02922
1563,1,50.3741,0.02922
1564,1,50.3757,0.02922
1565,1,50.3772,0.02922
1566,1,50.3787,0.02922
1567,1,50.3802,0.02922
1568,1,50.3817,0.02922
1569,1,50.3832,0.02923
1570,1,50.3848,0.02923
1571,1,50.3863,0.02923
1572,1,50.3878,0.02923
1573,1,50.3893,0.02923
1574,1,50.3908,0.02923
1575,1,50.3923,0.02923
1576,1,50.3938,0.02923
1577,1,50.3953,0.02923
1578,1,50.3968,0.02923
1579,1,50.3983,0.02923
1580,1,50.3998,0.02924
1581,1,50.4013,0.02924
1582,1,50.4028,0.02924
1583,1,50.4043,0.02924
1584,1,50.4058,0.02924
1585,1,50.4073,0.02924
1586,1,50.4088,0.02924
1587,1,50.4102,0.02924
1588,1,50.4117,0.02924
1589,1,50.4132,0.02924
1590,1,50.4147,0.02925
1591,1,50.4162,0.02925
1592,1,50.4177,0.02925
1593,1,50.4192,0.02925
1594,1,50.4206,0.02925
1595,1,50.4221,0.02925
1596,1,50.4236,0.02925
1597,1,50.4251,0.02925
1598,1,50.4265,0.02925
1599,1,50.428,0.02925
1600,1,50.4295,0.02925
1601,1,50.431,0.02926
1602,1,50.4324,0.02926
1603,1,50.4339,0.02926
1604,1,50.4354,0.02926
1605,1,50.4368,0.02926
1606,1,50.4383,0.02926
1607,1,50.4398,0.02926
1608,1,50.4412,0.02926
1609,1,50.4427,0.02926
1610,1,50.4442,0.02926
1611,1,50.4456,0.02926
1612,1,50.4471,0.02927
1613,1,50.4485,0.02927
1614,1,50.45,0.02927
1615,1,50.4514,0.02927
1616,1,50.4529,0.02927
1617,1,50.4543,0.02927
1618,1,50.4558,0.02927
1619,1,50.4573,0.02927
1620,1,50.4587,0.02927
1621,1,50.4601,0.02927
1622,1,50.4616,0.02927
1623,1,50.463,0.02928
1624,1,50.4645,0.02928
1625,1,50.4659,0.02928
1626,1,50.4674,0.02928
1627,1,50.4688,0.02928
1628,1,50.4702,0.02928
1629,1,50.4717,0.02928
1630,1,50.4731,0.02928
1631,1,50.4746,0.02928
1632,1,50.476,0.02928
1633,1,50.4774,0.02929
1634,1,50.4789,0.02929
1635,1,50.4803,0.02929
1636,1,50.4817,0.02929
1637,1,50.4832,0.02929
1638,1,50.4846,0.02929
1639,1,50.486,0.02929
1640,1,50.4874,0.02929
1641,1,50.4889,0.02929
1642,1,50.4903,0.02929
1643,1,50.4917,0.02929
1644,1,50.4931,0.0293
1645,1,50.4945,0.0293
1646,1,50.496,0.0293
1647,1,50.4974,0.0293
1648,1,50.4988,0.0293
1649,1,50.5002,0.0293
1650,1,50.5016,0.0293
1651,1,50.503,0.0293
1652,1,50.5045,0.0293
1653,1,50.5059,0.0293
1654,1,50.5073,0.0293
1655,1,50.5087,0.02931
1656,1,50.5101,0.02931
1657,1,50.5115,0.02931
1658,1,50.5129,0.02931
1659,1,50.5143,0.02931
1660,1,50.5157,0.02931
1661,1,50.5171,0.02931
1662,1,50.5185,0.02931
1663,1,50.5199,0.02931
1664,1,50.5213,0.02931
1665,1,50.5227,0.02931
1666,1,50.5241,0.02932
1667,1,50.5255,0.02932
1668,1,50.5269,0.02932
1669,1,50.5283,0.02932
1670,1,50.5297,0.02932
1671,1,50.5311,0.02932
1672,1,50.5325,0.02932
1673,1,50.5339,0.02932
1674,1,50.5353,0.02932
1675,1,50.5367,0.02932
1676,1,50.5381,0.02932
1677,1,50.5395,0.02933
1678,1,50.5408,0.02933
1679,1,50.5422,0.02933
1680,1,50.5436,0.02933
1681,1,50.545,0.02933
1682,1,50.5464,0.02933
1683,1,50.5478,0.02933
1684,1,50.5491,0.02933
1685,1,50.5505,0.02933
1686,1,50.5519,0.02933
1687,1,50.5533,0.02933
1688,1,50.5547,0.02933
1689,1,50.556,0.02934
1690,1,50.5574,0.02934
1691,1,50.5588,0.02934
1692,1,50.5602,0.02934
1693,1,50.5615,0.02934
1694,1,50.5629,0.02934
1695,1,50.5643,0.02934
1696,1,50.5656,0.02934
1697,1,50.567,0.02934
1698,1,50.5684,0.02934
1699,1,50.5697,0.02934
1700,1,50.5711,0.02935
1701,1,50.5725,0.02935
1702,1,50.5738,0.02935
1703,1,50.5752,0.02935
1704,1,50.5766,0.02935
1705,1,50.5779,0.02935
1706,1,50.5793,0.02935
1707,1,50.5807,0.02935
1708,1,50.582,0.02935
1709,1,50.5834,0.02935
1710,1,50.5847,0.02935
1711,1,50.5861,0.02936
1712,1,50.5874,0.02936
1713,1,50.5888,0.02936
1714,1,50.5901,0.02936
1715,1,50.5915,0.02936
1716,1,50.5929,0.02936
1717,1,50.5942,0.02936
1718,1,50.5956,0.02936
1719,1,50.5969,0.02936
1720,1,50.5983,0.02936
1721,1,50.5996,0.02936
1722,1,50.601,0.02937
1723,1,50.6023,0.02937
1724,1,50.6036,0.02937
1725,1,50.605,0.02937
1726,1,50.6063,0.02937
1727,1,50.6077,0.02937
1728,1,50.609,0.02937
1729,1,50.6104,0.02937
1730,1,50.6117,0.02937
1731,1,50.613,0.02937
1732,1,50.6144,0.02937
1733,1,50.6157,0.02937
1734,1,50.6171,0.02938
1735,1,50.6184,0.02938
1736,1,50.6197,0.02938
1737,1,50.6211,0.02938
1738,1,50.6224,0.02938
1739,1,50.6237,0.02938
1740,1,50.6251,0.02938
1741,1,50.6264,0.02938
1742,1,50.6277,0.02938
1743,1,50.6291,0.02938
1744,1,50.6304,0.02938
1745,1,50.6317,0.02939
1746,1,50.6331,0.02939
1747,1,50.6344,0.02939
1748,1,50.6357,0.02939
1749,1,50.637,0.02939
1750,1,50.6384,0.02939
1751,1,50.6397,0.02939
1752,1,50.641,0.02939
1753,1,50.6423,0.02939
1754,1,50.6437,0.02939
1755,1,50.645,0.02939
1756,1,50.6463,0.0294
1757,1,50.6476,0.0294
1758,1,50.649,0.0294
1759,1,50.6503,0.0294
1760,1,50.6516,0.0294
1761,1,50.6529,0.0294
1762,1,50.6542,0.0294
1763,1,50.6555,0.0294
1764,1,50.6569,0.0294
1765,1,50.6582,0.0294
1766,1,50.6595,0.0294
1767,1,50.6608,0.0294
1768,1,50.6621,0.02941
1769,1,50.6634,0.02941
1770,1,50.6647,0.02941
1771,1,50.6661,0.02941
1772,1,50.6674,0.02941
1773,1,50.6687,0.02941
1774,1,50.67,0.02941
1775,1,50.6713,0.02941
1776,1,50.6726,0.02941
1777,1,50.6739,0.02941
1778,1,50.6752,0.02941
1779,1,50.6765,0.02941
1780,1,50.6778,0.02942
1781,1,50.6791,0.02942
1782,1,50.6804,0.02942
1783,1,50.6817,0.02942
1784,1,50.683,0.02942
1785,1,50.6843,0.02942
1786,1,50.6856,0.02942
1787,1,50.6869,0.02942
1788,1,50.6882,0.02942
1789,1,50.6895,0.02942
1790,1,50.6908,0.02942
1791,1,50.6921,0.02943
1792,1,50.6934,0.02943
1793,1,50.6947,0.02943
1794,1,50.696,0.02943
1795,1,50.6973,0.02943
1796,1,50.6986,0.02943
1797,1,50.6999,0.02943
1798,1,50.7012,0.02943
1799,1,50.7025,0.02943
1800,1,50.7038,0.02943
1801,1,50.7051,0.02943
1802,1,50.7064,0.02943
1803,1,50.7077,0.02944
1804,1,50.709,0.02944
1805,1,50.7102,0.02944
1806,1,50.7115,0.02944
1807,1,50.7128,0.02944
1808,1,50.7141,0.02944
1809,1,50.7154,0.02944
1810,1,50.7167,0.02944
1811,1,50.718,0.02944
1812,1,50.7193,0.02944
1813,1,50.7205,0.02944
1814,1,50.7218,0.02944
1815,1,50.7231,0.02945
1816,1,50.7244,0.02945
1817,1,50.7257,0.02945
1818,1,50.7269,0.02945
1819,1,50.7282,0.02945
1820,1,50.7295,0.02945
1821,1,50.7308,0.02945
1822,1,50.7321,0.02945
1823,1,50.7333,0.02945
1824,1,50.7346,0.02945
1825,1,50.7359,0.02945
1826,1,50.7372,0.02945
1827,1,50.7384,0.02946
1828,1,50.7397,0.02946
1829,1,50.741,0.02946
1830,1,50.7423,0.02946
1831,1,50.7435,0.02946
1832,1,50.7448,0.02946
1833,1,50.7461,0.02946
1834,1,50.7474,0.02946
1835,1,50.7486,0.02946
1836,1,50.7499,0.02946
1837,1,50.7512,0.02946
1838,1,50.7524,0.02947
1839,1,50.7537,0.02947
1840,1,50.755,0.02947
1841,1,50.7562,0.02947
1842,1,50.7575,0.02947
1843,1,50.7588,0.02947
1844,1,50.76,0.02947
1845,1,50.7613,0.02947
1846,1,50.7626,0.02947
1847,1,50.7638,0.02947
1848,1,50.7651,0.02947
1849,1,50.7664,0.02947
1850,1,50.7676,0.02948
1851,1,50.7689,0.02948
1852,1,50.7701,0.02948
1853,1,50.7714,0.02948
1854,1,50.7727,0.02948
1855,1,50.7739,0.02948
1856,1,50.7752,0.02948
