Day,L,M,S
792,-0.3006,11.899,0.12441
793,-0.3007,11.9058,0.12442
794,-0.3007,11.9126,0.12443
795,-0.3008,11.9194,0.12444
796,-0.3009,11.9263,0.12445
797,-0.301,11.9331,0.12446
798,-0.3011,11.9399,0.12447
799,-0.3012,11.9467,0.12448
800,-0.3013,11.9535,0.12449
801,-0.3014,11.9603,0.1245
802,-0.3015,11.9671,0.12451
803,-0.3016,11.9739,0.12452
804,-0.3017,11.9808,0.12453
805,-0.3018,11.9876,0.12454
806,-0.3019,11.9944,0.12455
807,-0.3019,12.0011,0.12456
808,-0.302,12.0079,0.12457
809,-0.3021,12.0147,0.12458
810,-0.3022,12.0215,0.12459
811,-0.3023,12.0283,0.1246
812,-0.3024,12.0351,0.12461
813,-0.3025,12.0419,0.12462
814,-0.3026,12.0487,0.12463
815,-0.3027,12.0554,0.12465
816,-0.3027,12.0622,0.12466
817,-0.3028,12.069,0.12467
818,-0.3029,12.0758,0.12468
819,-0.303,12.0825,0.12469
820,-0.3031,12.0893,0.1247
821,-0.3032,12.0961,0.12471
822,-0.3033,12.1028,0.12472
823,-0.3033,12.1096,0.12473
824,-0.3034,12.1163,0.12474
825,-0.3035,12.1231,0.12475
826,-0.3036,12.1298,0.12476
827,-0.3037,12.1366,0.12477
828,-0.3038,12.1433,0.12479
829,-0.3039,12.15,0.1248
830,-0.3039,12.1568,0.12481
831,-0.304,12.1635,0.12482
832,-0.3041,12.1702,0.12483
833,-0.3042,12.177,0.12484
834,-0.3043,12.1837,0.12485
835,-0.3044,12.1904,0.12486
836,-0.3044,12.1971,0.12487
837,-0.3045,12.2039,0.12489
838,-0.3046,12.2106,0.1249
839,-0.3047,12.2173,0.12491
840,-0.3048,12.224,0.12492
841,-0.3048,12.2307,0.12493
842,-0.3049,12.2374,0.12494
843,-0.305,12.2441,0.12495
844,-0.3051,12.2508,0.12497
845,-0.3052,12.2575,0.12498
846,-0.3052,12.2642,0.12499
847,-0.3053,12.2709,0.125
848,-0.3054,12.2775,0.12501
849,-0.3055,12.2842,0.12503
850,-0.3056,12.2909,0.12504
851,-0.3056,12.2976,0.12505
852,-0.3057,12.3042,0.12506
853,-0.3058,12.3109,0.12507
854,-0.3059,12.3176,0.12509
855,-0.3059,12.3242,0.1251
856,-0.306,12.3309,0.12511
857,-0.3061,12.3375,0.12512
858,-0.3062,12.3442,0.12513
859,-0.3063,12.3508,0.12515
860,-0.3063,12.3575,0.12516
861,-0.3064,12.3641,0.12517
862,-0.3065,12.3707,0.12518
863,-0.3066,12.3774,0.1252
864,-0.3066,12.384,0.12521
865,-0.3067,12.3906,0.12522
866,-0.3068,12.3973,0.12523
867,-0.3069,12.4039,0.12525
868,-0.3069,12.4105,0.12526
869,-0.307,12.4171,0.12527
870,-0.3071,12.4237,0.12528
871,-0.3072,12.4303,0.1253
872,-0.3072,12.4369,0.12531
873,-0.3073,12.4435,0.12532
874,-0.3074,12.4501,0.12533
875,-0.3074,12.4567,0.12535
876,-0.3075,12.4633,0.12536
877,-0.3076,12.4699,0.12537
878,-0.3077,12.4765,0.12539
879,-0.3077,12.4831,0.1254
880,-0.3078,12.4896,0.12541
881,-0.3079,12.4962,0.12543
882,-0.308,12.5028,0.12544
883,-0.308,12.5093,0.12545
884,-0.3081,12.5159,0.12547
885,-0.3082,12.5225,0.12548
886,-0.3082,12.529,0.12549
887,-0.3083,12.5356,0.12551
888,-0.3084,12.5421,0.12552
889,-0.3085,12.5487,0.12553
890,-0.3085,12.5552,0.12555
891,-0.3086,12.5617,0.12556
892,-0.3087,12.5683,0.12557
893,-0.3087,12.5748,0.12559
894,-0.3088,12.5813,0.1256
895,-0.3089,12.5879,0.12561
896,-0.3089,12.5944,0.12563
897,-0.309,12.6009,0.12564
898,-0.3091,12.6074,0.12566
899,-0.3091,12.6139,0.12567
900,-0.3092,12.6204,0.12568
901,-0.3093,12.6269,0.1257
902,-0.3093,12.6334,0.12571
903,-0.3094,12.6399,0.12573
904,-0.3095,12.6464,0.12574
905,-0.3095,12.6529,0.12575
906,-0.3096,12.6594,0.12577
907,-0.3097,12.6659,0.12578
908,-0.3097,12.6723,0.1258
909,-0.3098,12.6788,0.12581
910,-0.3099,12.6853,0.12583
911,-0.3099,12.6918,0.12584
912,-0.31,12.6982,0.12585
913,-0.3101,12.7047,0.12587
914,-0.3101,12.7111,0.12588
915,-0.3102,12.7176,0.1259
916,-0.3103,12.724,0.12591
917,-0.3103,12.7305,0.12593
918,-0.3104,12.7369,0.12594
919,-0.3105,12.7434,0.12596
920,-0.3105,12.7498,0.12597
921,-0.3106,12.7563,0.12599
922,-0.3107,12.7627,0.126
923,-0.3107,12.7691,0.12602
924,-0.3108,12.7755,0.12603
925,-0.3109,12.782,0.12605
926,-0.3109,12.7884,0.12606
927,-0.311,12.7948,0.12608
928,-0.311,12.8012,0.12609
929,-0.3111,12.8076,0.12611
930,-0.3112,12.814,0.12612
931,-0.3112,12.8204,0.12614
932,-0.3113,12.8268,0.12615
933,-0.3114,12.8332,0.12617
934,-0.3114,12.8396,0.12618
935,-0.3115,12.846,0.1262
936,-0.3116,12.8524,0.12621
937,-0.3116,12.8588,0.12623
938,-0.3117,12.8651,0.12625
939,-0.3117,12.8715,0.12626
940,-0.3118,12.8779,0.12628
941,-0.3119,12.8843,0.12629
942,-0.3119,12.8906,0.12631
943,-0.312,12.897,0.12632
944,-0.312,12.9033,0.12634
945,-0.3121,12.9097,0.12636
946,-0.3122,12.9161,0.12637
947,-0.3122,12.9224,0.12639
948,-0.3123,12.9288,0.1264
949,-0.3123,12.9351,0.12642
950,-0.3124,12.9415,0.12644
951,-0.3125,12.9478,0.12645
952,-0.3125,12.9541,0.12647
953,-0.3126,12.9605,0.12648
954,-0.3126,12.9668,0.1265
955,-0.3127,12.9732,0.12652
956,-0.3128,12.9795,0.12653
957,-0.3128,12.9858,0.12655
958,-0.3129,12.9921,0.12656
959,-0.3129,12.9985,0.12658
960,-0.313,13.0048,0.1266
961,-0.3131,13.0111,0.12661
962,-0.3131,13.0174,0.12663
963,-0.3132,13.0237,0.12665
964,-0.3132,13.03,0.12666
965,-0.3133,13.0363,0.12668
966,-0.3134,13.0427,0.1267
967,-0.3134,13.049,0.12671
968,-0.3135,13.0553,0.12673
969,-0.3135,13.0616,0.12675
970,-0.3136,13.0679,0.12676
971,-0.3136,13.0742,0.12678
972,-0.3137,13.0804,0.1268
973,-0.3138,13.0867,0.12681
974,-0.3138,13.093,0.12683
975,-0.3139,13.0993,0.12685
976,-0.3139,13.1056,0.12687
977,-0.314,13.1119,0.12688
978,-0.314,13.1182,0.1269
979,-0.3141,13.1245,0.12692
980,-0.3142,13.1307,0.12693
981,-0.3142,13.137,0.12695
982,-0.3143,13.1433,0.12697
983,-0.3143,13.1496,0.12699
984,-0.3144,13.1558,0.127
985,-0.3144,13.1621,0.12702
986,-0.3145,13.1684,0.12704
987,-0.3145,13.1746,0.12706
988,-0.3146,13.1809,0.12707
989,-0.3147,13.1872,0.12709
990,-0.3147,13.1934,0.12711
991,-0.3148,13.1997,0.12713
992,-0.3148,13.2059,0.12714
993,-0.3149,13.2122,0.12716
994,-0.3149,13.2185,0.12718
995,-0.315,13.2247,0.1272
996,-0.315,13.231,0.12721
997,-0.3151,13.2372,0.12723
998,-0.3152,13.2435,0.12725
999,-0.3152,13.2497,0.12727
1000,-0.3153,13.256,0.12729
1001,-0.3153,13.2622,0.1273
1002,-0.3154,13.2684,0.12732
1003,-0.3154,13.2747,0.12734
1004,-0.3155,13.2809,0.12736
1005,-0.3155,13.2872,0.12738
1006,-0.3156,13.2934,0.12739
1007,-0.3156,13.2996,0.12741
1008,-0.3157,13.3059,0.12743
1009,-0.3158,13.3121,0.12745
1010,-0.3158,13.3183,0.12747
1011,-0.3159,13.3246,0.12749
1012,-0.3159,13.3308,0.1275
1013,-0.316,13.337,0.12752
1014,-0.316,13.3433,0.12754
1015,-0.3161,13.3495,0.12756
1016,-0.3161,13.3557,0.12758
1017,-0.3162,13.3619,0.1276
1018,-0.3162,13.3682,0.12762
1019,-0.3163,13.3744,0.12763
1020,-0.3163,13.3806,0.12765
1021,-0.3164,13.3868,0.12767
1022,-0.3164,13.3931,0.12769
1023,-0.3165,13.3993,0.12771
1024,-0.3165,13.4055,0.12773
1025,-0.3166,13.4117,0.12775
1026,-0.3167,13.4179,0.12777
1027,-0.3167,13.4242,0.12779
1028,-0.3168,13.4304,0.12781
1029,-0.3168,13.4366,0.12782
1030,-0.3169,13.4428,0.12784
1031,-0.3169,13.449,0.12786
1032,-0.317,13.4552,0.12788
1033,-0.317,13.4614,0.1279
1034,-0.3171,13.4677,0.12792
1035,-0.3171,13.4739,0.12794
1036,-0.3172,13.4801,0.12796
1037,-0.3172,13.4863,0.12798
1038,-0.3173,13.4925,0.128
1039,-0.3173,13.4987,0.12802
1040,-0.3174,13.5049,0.12804
1041,-0.3174,13.5111,0.12806
1042,-0.3175,13.5173,0.12808
1043,-0.3175,13.5235,0.1281
1044,-0.3176,13.5297,0.12812
1045,-0.3176,13.5359,0.12814
1046,-0.3177,13.5421,0.12816
1047,-0.3177,13.5483,0.12818
1048,-0.3178,13.5545,0.12819
1049,-0.3178,13.5607,0.12821
1050,-0.3179,13.5669,0.12823
1051,-0.3179,13.5731,0.12825
1052,-0.318,13.5793,0.12827
1053,-0.318,13.5855,0.12829
1054,-0.3181,13.5917,0.12832
1055,-0.3181,13.5979,0.12834
1056,-0.3182,13.6041,0.12836
1057,-0.3182,13.6103,0.12838
1058,-0.3183,13.6165,0.1284
1059,-0.3183,13.6227,0.12842
1060,-0.3184,13.6289,0.12844
1061,-0.3184,13.6351,0.12846
1062,-0.3185,13.6413,0.12848
1063,-0.3185,13.6475,0.1285
1064,-0.3186,13.6537,0.12852
1065,-0.3186,13.6599,0.12854
1066,-0.3187,13.6661,0.12856
1067,-0.3187,13.6723,0.12858
1068,-0.3188,13.6785,0.1286
1069,-0.3188,13.6847,0.12862
1070,-0.3189,13.6909,0.12864
1071,-0.3189,13.6971,0.12866
1072,-0.319,13.7033,0.12868
1073,-0.319,13.7095,0.12871
1074,-0.3191,13.7157,0.12873
1075,-0.3191,13.7218,0.12875
1076,-0.3192,13.728,0.12877
1077,-0.3192,13.7342,0.12879
1078,-0.3193,13.7404,0.12881
1079,-0.3193,13.7466,0.12883
1080,-0.3194,13.7528,0.12885
1081,-0.3194,13.759,0.12887
1082,-0.3195,13.7652,0.1289
1083,-0.3195,13.7714,0.12892
1084,-0.3196,13.7776,0.12894
1085,-0.3196,13.7838,0.12896
1086,-0.3197,13.7899,0.12898
1087,-0.3197,13.7961,0.129
1088,-0.3198,13.8023,0.12902
1089,-0.3198,13.8085,0.12905
1090,-0.3198,13.8147,0.12907
1091,-0.3199,13.8209,0.12909
1092,-0.3199,13.8271,0.12911
1093,-0.32,13.8333,0.12913
1094,-0.32,13.8395,0.12915
1095,-0.3201,13.8456,0.12918
1096,-0.3201,13.8518,0.1292
1097,-0.3202,13.858,0.12922
1098,-0.3202,13.8642,0.12924
1099,-0.3203,13.8704,0.12926
1100,-0.3203,13.8766,0.12929
1101,-0.3204,13.8828,0.12931
1102,-0.3204,13.8889,0.12933
1103,-0.3205,13.8951,0.12935
1104,-0.3205,13.9013,0.12937
1105,-0.3206,13.9075,0.1294
1106,-0.3206,13.9137,0.12942
1107,-0.3207,13.9199,0.12944
1108,-0.3207,13.9261,0.12946
1109,-0.3208,13.9322,0.12948
1110,-0.3208,13.9384,0.12951
1111,-0.3208,13.9446,0.12953
1112,-0.3209,13.9508,0.12955
1113,-0.3209,13.957,0.12957
1114,-0.321,13.9632,0.1296
1115,-0.321,13.9693,0.12962
1116,-0.3211,13.9755,0.12964
1117,-0.3211,13.9817,0.12967
1118,-0.3212,13.9879,0.12969
1119,-0.3212,13.9941,0.12971
1120,-0.3213,14.0003,0.12973
1121,-0.3213,14.0064,0.12976
1122,-0.3214,14.0126,0.12978
1123,-0.3214,14.0188,0.1298
1124,-0.3215,14.025,0.12982
1125,-0.3215,14.0312,0.12985
1126,-0.3216,14.0373,0.12987
1127,-0.3216,14.0435,0.12989
1128,-0.3216,14.0497,0.12992
1129,-0.3217,14.0559,0.12994
1130,-0.3217,14.0621,0.12996
1131,-0.3218,14.0682,0.12999
1132,-0.3218,14.0744,0.13001
1133,-0.3219,14.0806,0.13003
1134,-0.3219,14.0868,0.13006
1135,-0.322,14.093,0.13008
1136,-0.322,14.0991,0.1301
1137,-0.3221,14.1053,0.13013
1138,-0.3221,14.1115,0.13015
1139,-0.3222,14.1177,0.13017
1140,-0.3222,14.1238,0.1302
1141,-0.3222,14.13,0.13022
1142,-0.3223,14.1362,0.13024
1143,-0.3223,14.1424,0.13027
1144,-0.3224,14.1485,0.13029
1145,-0.3224,14.1547,0.13032
1146,-0.3225,14.1609,0.13034
1147,-0.3225,14.1671,0.13036
1148,-0.3226,14.1732,0.13039
1149,-0.3226,14.1794,0.13041
1150,-0.3227,14.1856,0.13043
1151,-0.3227,14.1917,0.13046
1152,-0.3227,14.1979,0.13048
1153,-0.3228,14.2041,0.13051
1154,-0.3228,14.2103,0.13053
1155,-0.3229,14.2164,0.13055
1156,-0.3229,14.2226,0.13058
1157,-0.323,14.2288,0.1306
1158,-0.323,14.2349,0.13063
1159,-0.3231,14.2411,0.13065
1160,-0.3231,14.2473,0.13068
1161,-0.3232,14.2534,0.1307
1162,-0.3232,14.2596,0.13072
1163,-0.3232,14.2658,0.13075
1164,-0.3233,14.2719,0.13077
1165,-0.3233,14.2781,0.1308
1166,-0.3234,14.2843,0.13082
1167,-0.3234,14.2904,0.13085
1168,-0.3235,14.2966,0.13087
1169,-0.3235,14.3028,0.1309
1170,-0.3236,14.3089,0.13092
1171,-0.3236,14.3151,0.13095
1172,-0.3237,14.3213,0.13097
1173,-0.3237,14.3274,0.13099
1174,-0.3237,14.3336,0.13102
1175,-0.3238,14.3397,0.13104
1176,-0.3238,14.3459,0.13107
1177,-0.3239,14.3521,0.13109
1178,-0.3239,14.3582,0.13112
1179,-0.324,14.3644,0.13114
1180,-0.324,14.3705,0.13117
1181,-0.3241,14.3767,0.13119
1182,-0.3241,14.3829,0.13122
1183,-0.3241,14.389,0.13124
1184,-0.3242,14.3952,0.13127
1185,-0.3242,14.4013,0.13129
1186,-0.3243,14.4075,0.13132
1187,-0.3243,14.4136,0.13134
1188,-0.3244,14.4198,0.13137
1189,-0.3244,14.4259,0.1314
1190,-0.3245,14.4321,0.13142
1191,-0.3245,14.4382,0.13145
1192,-0.3245,14.4444,0.13147
1193,-0.3246,14.4505,0.1315
1194,-0.3246,14.4567,0.13152
1195,-0.3247,14.4628,0.13155
1196,-0.3247,14.469,0.13157
1197,-0.3248,14.4751,0.1316
1198,-0.3248,14.4813,0.13162
1199,-0.3249,14.4874,0.13165
1200,-0.3249,14.4936,0.13167
1201,-0.3249,14.4997,0.1317
1202,-0.325,14.5059,0.13173
1203,-0.325,14.512,0.13175
1204,-0.3251,14.5181,0.13178
1205,-0.3251,14.5243,0.1318
1206,-0.3252,14.5304,0.13183
1207,-0.3252,14.5366,0.13185
1208,-0.3253,14.5427,0.13188
1209,-0.3253,14.5488,0.13191
1210,-0.3253,14.555,0.13193
1211,-0.3254,14.5611,0.13196
1212,-0.3254,14.5673,0.13198
1213,-0.3255,14.5734,0.13201
1214,-0.3255,14.5795,0.13204
1215,-0.3256,14.5857,0.13206
1216,-0.3256,14.5918,0.13209
1217,-0.3257,14.5979,0.13211
1218,-0.3257,14.6041,0.13214
1219,-0.3257,14.6102,0.13217
1220,-0.3258,14.6163,0.13219
1221,-0.3258,14.6225,0.13222
1222,-0.3259,14.6286,0.13225
1223,-0.3259,14.6347,0.13227
1224,-0.326,14.6408,0.1323
1225,-0.326,14.647,0.13232
1226,-0.3261,14.6531,0.13235
1227,-0.3261,14.6592,0.13238
1228,-0.3261,14.6653,0.1324
1229,-0.3262,14.6715,0.13243
1230,-0.3262,14.6776,0.13246
1231,-0.3263,14.6837,0.13248
1232,-0.3263,14.6898,0.13251
1233,-0.3264,14.696,0.13254
1234,-0.3264,14.7021,0.13256
1235,-0.3264,14.7082,0.13259
1236,-0.3265,14.7143,0.13262
1237,-0.3265,14.7204,0.13264
1238,-0.3266,14.7265,0.13267
1239,-0.3266,14.7327,0.13269
1240,-0.3267,14.7388,0.13272
1241,-0.3267,14.7449,0.13275
1242,-0.3268,14.751,0.13278
1243,-0.3268,14.7571,0.1328
1244,-0.3268,14.7632,0.13283
1245,-0.3269,14.7693,0.13286
1246,-0.3269,14.7754,0.13288
1247,-0.327,14.7816,0.13291
1248,-0.327,14.7877,0.13294
1249,-0.3271,14.7938,0.13296
1250,-0.3271,14.7999,0.13299
1251,-0.3271,14.806,0.13302
1252,-0.3272,14.8121,0.13304
1253,-0.3272,14.8182,0.13307
1254,-0.3273,14.8243,0.1331
1255,-0.3273,14.8304,0.13312
1256,-0.3274,14.8365,0.13315
1257,-0.3274,14.8426,0.13318
1258,-0.3274,14.8487,0.13321
1259,-0.3275,14.8548,0.13323
1260,-0.3275,14.8609,0.13326
1261,-0.3276,14.867,0.13329
1262,-0.3276,14.8731,0.13331
1263,-0.3277,14.8792,0.13334
1264,-0.3277,14.8853,0.13337
1265,-0.3278,14.8913,0.13339
1266,-0.3278,14.8974,0.13342
1267,-0.3278,14.9035,0.13345
1268,-0.3279,14.9096,0.13348
1269,-0.3279,14.9157,0.1335
1270,-0.328,14.9218,0.13353
1271,-0.328,14.9279,0.13356
1272,-0.3281,14.934,0.13359
1273,-0.3281,14.94,0.13361
1274,-0.3281,14.9461,0.13364
1275,-0.3282,14.9522,0.13367
1276,-0.3282,14.9583,0.13369
1277,-0.3283,14.9644,0.13372
1278,-0.3283,14.9704,0.13375
1279,-0.3284,14.9765,0.13378
1280,-0.3284,14.9826,0.1338
1281,-0.3284,14.9887,0.13383
1282,-0.3285,14.9948,0.13386
1283,-0.3285,15.0008,0.13389
1284,-0.3286,15.0069,0.13391
1285,-0.3286,15.013,0.13394
1286,-0.3287,15.019,0.13397
1287,-0.3287,15.0251,0.134
1288,-0.3287,15.0312,0.13402
1289,-0.3288,15.0373,0.13405
1290,-0.3288,15.0433,0.13408
1291,-0.3289,15.0494,0.13411
1292,-0.3289,15.0555,0.13413
1293,-0.329,15.0615,0.13416
1294,-0.329,15.0676,0.13419
1295,-0.329,15.0736,0.13422
1296,-0.3291,15.0797,0.13425
1297,-0.3291,15.0858,0.13427
1298,-0.3292,15.0918,0.1343
1299,-0.3292,15.0979,0.13433
1300,-0.3293,15.1039,0.13436
1301,-0.3293,15.11,0.13438
1302,-0.3293,15.1161,0.13441
1303,-0.3294,15.1221,0.13444
1304,-0.3294,15.1282,0.13447
1305,-0.3295,15.1342,0.13449
1306,-0.3295,15.1403,0.13452
1307,-0.3296,15.1463,0.13455
1308,-0.3296,15.1524,0.13458
1309,-0.3296,15.1584,0.13461
1310,-0.3297,15.1645,0.13463
1311,-0.3297,15.1705,0.13466
1312,-0.3298,15.1766,0.13469
1313,-0.3298,15.1826,0.13472
1314,-0.3299,15.1887,0.13474
1315,-0.3299,15.1947,0.13477
1316,-0.3299,15.2008,0.1348
1317,-0.33,15.2068,0.13483
1318,-0.33,15.2128,0.13486
1319,-0.3301,15.2189,0.13488
1320,-0.3301,15.2249,0.13491
1321,-0.3302,15.231,0.13494
1322,-0.3302,15.237,0.13497
1323,-0.3302,15.243,0.135
1324,-0.3303,15.2491,0.13502
1325,-0.3303,15.2551,0.13505
1326,-0.3304,15.2611,0.13508
1327,-0.3304,15.2672,0.13511
1328,-0.3305,15.2732,0.13514
1329,-0.3305,15.2792,0.13516
1330,-0.3305,15.2853,0.13519
1331,-0.3306,15.2913,0.13522
1332,-0.3306,15.2973,0.13525
1333,-0.3307,15.3034,0.13527
1334,-0.3307,15.3094,0.1353
1335,-0.3308,15.3154,0.13533
1336,-0.3308,15.3214,0.13536
1337,-0.3308,15.3275,0.13539
1338,-0.3309,15.3335,0.13541
1339,-0.3309,15.3395,0.13544
1340,-0.331,15.3455,0.13547
1341,-0.331,15.3516,0.1355
1342,-0.3311,15.3576,0.13553
1343,-0.3311,15.3636,0.13555
1344,-0.3311,15.3696,0.13558
1345,-0.3312,15.3756,0.13561
1346,-0.3312,15.3817,0.13564
1347,-0.3313,15.3877,0.13567
1348,-0.3313,15.3937,0.13569
1349,-0.3314,15.3997,0.13572
1350,-0.3314,15.4057,0.13575
1351,-0.3314,15.4117,0.13578
1352,-0.3315,15.4178,0.13581
1353,-0.3315,15.4238,0.13584
1354,-0.3316,15.4298,0.13586
1355,-0.3316,15.4358,0.13589
1356,-0.3317,15.4418,0.13592
1357,-0.3317,15.4478,0.13595
1358,-0.3317,15.4538,0.13598
1359,-0.3318,15.4598,0.136
1360,-0.3318,15.4658,0.13603
1361,-0.3319,15.4719,0.13606
1362,-0.3319,15.4779,0.13609
1363,-0.332,15.4839,0.13612
1364,-0.332,15.4899,0.13614
1365,-0.332,15.4959,0.13617
1366,-0.3321,15.5019,0.1362
1367,-0.3321,15.5079,0.13623
1368,-0.3322,15.5139,0.13626
1369,-0.3322,15.5199,0.13628
1370,-0.3322,15.5259,0.13631
1371,-0.3323,15.5319,0.13634
1372,-0.3323,15.5379,0.13637
1373,-0.3324,15.5439,0.1364
1374,-0.3324,15.5499,0.13642
1375,-0.3325,15.5559,0.13645
1376,-0.3325,15.5619,0.13648
1377,-0.3325,15.5679,0.13651
1378,-0.3326,15.5739,0.13654
1379,-0.3326,15.5799,0.13656
1380,-0.3327,15.5859,0.13659
1381,-0.3327,15.5918,0.13662
1382,-0.3328,15.5978,0.13665
1383,-0.3328,15.6038,0.13668
1384,-0.3328,15.6098,0.1367
1385,-0.3329,15.6158,0.13673
1386,-0.3329,15.6218,0.13676
1387,-0.333,15.6278,0.13679
1388,-0.333,15.6338,0.13682
1389,-0.3331,15.6398,0.13684
1390,-0.3331,15.6458,0.13687
1391,-0.3331,15.6517,0.1369
1392,-0.3332,15.6577,0.13693
1393,-0.3332,15.6637,0.13696
1394,-0.3333,15.6697,0.13698
1395,-0.3333,15.6757,0.13701
1396,-0.3334,15.6817,0.13704
1397,-0.3334,15.6877,0.13707
1398,-0.3334,15.6936,0.1371
1399,-0.3335,15.6996,0.13712
1400,-0.3335,15.7056,0.13715
1401,-0.3336,15.7116,0.13718
1402,-0.3336,15.7176,0.13721
1403,-0.3337,15.7236,0.13724
1404,-0.3337,15.7295,0.13726
1405,-0.3337,15.7355,0.13729
1406,-0.3338,15.7415,0.13732
1407,-0.3338,15.7475,0.13735
1408,-0.3339,15.7534,0.13737
1409,-0.3339,15.7594,0.1374
1410,-0.3339,15.7654,0.13743
1411,-0.334,15.7714,0.13746
1412,-0.334,15.7774,0.13749
1413,-0.3341,15.7833,0.13751
1414,-0.3341,15.7893,0.13754
1415,-0.3342,15.7953,0.13757
1416,-0.3342,15.8013,0.1376
1417,-0.3342,15.8072,0.13763
1418,-0.3343,15.8132,0.13765
1419,-0.3343,15.8192,0.13768
1420,-0.3344,15.8252,0.13771
1421,-0.3344,15.8311,0.13774
1422,-0.3345,15.8371,0.13776
1423,-0.3345,15.8431,0.13779
1424,-0.3345,15.849,0.13782
1425,-0.3346,15.855,0.13785
1426,-0.3346,15.861,0.13788
1427,-0.3347,15.8669,0.1379
1428,-0.3347,15.8729,0.13793
1429,-0.3348,15.8789,0.13796
1430,-0.3348,15.8849,0.13799
1431,-0.3348,15.8908,0.13801
1432,-0.3349,15.8968,0.13804
1433,-0.3349,15.9028,0.13807
1434,-0.335,15.9087,0.1381
1435,-0.335,15.9147,0.13813
1436,-0.3351,15.9207,0.13815
1437,-0.3351,15.9266,0.13818
1438,-0.3351,15.9326,0.13821
1439,-0.3352,15.9386,0.13824
1440,-0.3352,15.9445,0.13826
1441,-0.3353,15.9505,0.13829
1442,-0.3353,15.9565,0.13832
1443,-0.3354,15.9624,0.13835
1444,-0.3354,15.9684,0.13838
1445,-0.3354,15.9744,0.1384
1446,-0.3355,15.9803,0.13843
1447,-0.3355,15.9863,0.13846
1448,-0.3356,15.9922,0.13849
1449,-0.3356,15.9982,0.13851
1450,-0.3357,16.0042,0.13854
1451,-0.3357,16.0101,0.13857
1452,-0.3357,16.0161,0.1386
1453,-0.3358,16.0221,0.13862
1454,-0.3358,16.028,0.13865
1455,-0.3359,16.034,0.13868
1456,-0.3359,16.0399,0.13871
1457,-0.3359,16.0459,0.13873
1458,-0.336,16.0519,0.13876
1459,-0.336,16.0578,0.13879
1460,-0.3361,16.0638,0.13882
1461,-0.3361,16.0697,0.13884
1462,-0.3362,16.0757,0.13887
1463,-0.3362,16.0817,0.1389
1464,-0.3362,16.0876,0.13893
1465,-0.3363,16.0936,0.13895
1466,-0.3363,16.0995,0.13898
1467,-0.3364,16.1055,0.13901
1468,-0.3364,16.1115,0.13904
1469,-0.3365,16.1174,0.13907
1470,-0.3365,16.1234,0.13909
1471,-0.3365,16.1293,0.13912
1472,-0.3366,16.1353,0.13915
1473,-0.3366,16.1413,0.13918
1474,-0.3367,16.1472,0.1392
1475,-0.3367,16.1532,0.13923
1476,-0.3368,16.1591,0.13926
1477,-0.3368,16.1651,0.13928
1478,-0.3368,16.171,0.13931
1479,-0.3369,16.177,0.13934
1480,-0.3369,16.1829,0.13937
1481,-0.337,16.1889,0.13939
1482,-0.337,16.1949,0.13942
1483,-0.3371,16.2008,0.13945
1484,-0.3371,16.2068,0.13948
1485,-0.3371,16.2127,0.1395
1486,-0.3372,16.2187,0.13953
1487,-0.3372,16.2246,0.13956
1488,-0.3373,16.2306,0.13959
1489,-0.3373,16.2365,0.13961
1490,-0.3374,16.2425,0.13964
1491,-0.3374,16.2485,0.13967
1492,-0.3374,16.2544,0.1397
1493,-0.3375,16.2604,0.13972
1494,-0.3375,16.2663,0.13975
1495,-0.3376,16.2723,0.13978
1496,-0.3376,16.2782,0.1398
1497,-0.3377,16.2842,0.13983
1498,-0.3377,16.2901,0.13986
1499,-0.3377,16.2961,0.13989
1500,-0.3378,16.302,0.13991
1501,-0.3378,16.308,0.13994
1502,-0.3379,16.314,0.13997
1503,-0.3379,16.3199,0.14
1504,-0.338,16.3259,0.14002
1505,-0.338,16.3318,0.14005
1506,-0.338,16.3378,0.14008
1507,-0.3381,16.3437,0.1401
1508,-0.3381,16.3497,0.14013
1509,-0.3382,16.3556,0.14016
1510,-0.3382,16.3616,0.14019
1511,-0.3383,16.3675,0.14021
1512,-0.3383,16.3735,0.14024
1513,-0.3383,16.3794,0.14027
1514,-0.3384,16.3854,0.14029
1515,-0.3384,16.3913,0.14032
1516,-0.3385,16.3973,0.14035
1517,-0.3385,16.4032,0.14038
1518,-0.3386,16.4092,0.1404
1519,-0.3386,16.4151,0.14043
1520,-0.3386,16.4211,0.14046
1521,-0.3387,16.427,0.14048
1522,-0.3387,16.433,0.14051
1523,-0.3388,16.4389,0.14054
1524,-0.3388,16.4449,0.14056
1525,-0.3389,16.4508,0.14059
1526,-0.3389,16.4568,0.14062
1527,-0.3389,16.4627,0.14065
1528,-0.339,16.4687,0.14067
1529,-0.339,16.4746,0.1407
1530,-0.3391,16.4806,0.14073
1531,-0.3391,16.4865,0.14075
1532,-0.3392,16.4925,0.14078
1533,-0.3392,16.4984,0.14081
1534,-0.3392,16.5044,0.14083
1535,-0.3393,16.5103,0.14086
1536,-0.3393,16.5163,0.14089
1537,-0.3394,16.5222,0.14091
1538,-0.3394,16.5282,0.14094
1539,-0.3395,16.5341,0.14097
1540,-0.3395,16.5401,0.141
1541,-0.3396,16.546,0.14102
1542,-0.3396,16.552,0.14105
1543,-0.3396,16.5579,0.14108
1544,-0.3397,16.5639,0.1411
1545,-0.3397,16.5698,0.14113
