Day,L,M,S
1005,1,94.0838,0.03788
1006,1,94.1064,0.03788
1007,1,94.129,0.03789
1008,1,94.1516,0.0379
1009,1,94.1741,0.03791
1010,1,94.1967,0.03792
1011,1,94.2192,0.03793
1012,1,94.2417,0.03793
1013,1,94.2642,0.03794
1014,1,94.2867,0.03795
1015,1,94.3092,0.03796
1016,1,94.3317,0.03797
1017,1,94.3541,0.03798
1018,1,94.3765,0.03798
1019,1,94.399,0.03799
1020,1,94.4214,0.038
1021,1,94.4438,0.03801
1022,1,94.4662,0.03802
1023,1,94.4885,0.03802
1024,1,94.5109,0.03803
1025,1,94.5332,0.03804
1026,1,94.5556,0.03805
1027,1,94.5779,0.03806
1028,1,94.6002,0.03807
1029,1,94.6225,0.03807
1030,1,94.6447,0.03808
1031,1,94.667,0.03809
1032,1,94.6893,0.0381
1033,1,94.7115,0.03811
1034,1,94.7337,0.03811
1035,1,94.7559,0.03812
1036,1,94.7782,0.03813
1037,1,94.8003,0.03814
1038,1,94.8225,0.03815
1039,1,94.8447,0.03815
1040,1,94.8668,0.03816
1041,1,94.889,0.03817
1042,1,94.9111,0.03818
1043,1,94.9332,0.03819
1044,1,94.9553,0.03819
1045,1,94.9774,0.0382
1046,1,94.9995,0.03821
1047,1,95.0216,0.03822
1048,1,95.0436,0.03822
1049,1,95.0657,0.03823
1050,1,95.0877,0.03824
1051,1,95.1097,0.03825
1052,1,95.1317,0.03826
1053,1,95.1537,0.03826
1054,1,95.1757,0.03827
1055,1,95.1977,0.03828
1056,1,95.2197,0.03829
1057,1,95.2416,0.03829
1058,1,95.2636,0.0383
1059,1,95.2855,0.03831
1060,1,95.3074,0.03832
1061,1,95.3293,0.03833
1062,1,95.3512,0.03833
1063,1,95.3731,0.03834
1064,1,95.3949,0.03835
1065,1,95.4168,0.03836
1066,1,95.4386,0.03836
1067,1,95.4605,0.03837
1068,1,95.4823,0.03838
1069,1,95.5041,0.03839
1070,1,95.5259,0.03839
1071,1,95.5477,0.0384
1072,1,95.5695,0.03841
1073,1,95.5913,0.03842
1074,1,95.613,0.03842
1075,1,95.6348,0.03843
1076,1,95.6565,0.03844
1077,1,95.6782,0.03845
1078,1,95.6999,0.03845
1079,1,95.7216,0.03846
1080,1,95.7433,0.03847
1081,1,95.765,0.03848
1082,1,95.7867,0.03848
1083,1,95.8083,0.03849
1084,1,95.83,0.0385
1085,1,95.8516,0.0385
1086,1,95.8732,0.03851
1087,1,95.8948,0.03852
1088,1,95.9165,0.03853
1089,1,95.938,0.03853
1090,1,95.9596,0.03854
1091,1,95.9812,0.03855
1092,1,96.0028,0.03856
1093,1,96.0243,0.03856
1094,1,96.0459,0.03857
1095,1,96.0674,0.03858
1096,1,96.0889,0.03858
1097,1,96.1104,0.03859
1098,1,96.1319,0.0386
1099,1,96.1534,0.03861
1100,1,96.1749,0.03861
1101,1,96.1964,0.03862
1102,1,96.2178,0.03863
1103,1,96.2393,0.03863
1104,1,96.2607,0.03864
1105,1,96.2821,0.03865
1106,1,96.3035,0.03866
1107,1,96.325,0.03866
1108,1,96.3464,0.03867
1109,1,96.3677,0.03868
1110,1,96.3891,0.03868
1111,1,96.4105,0.03869
1112,1,96.4318,0.0387
1113,1,96.4532,0.0387
1114,1,96.4745,0.03871
1115,1,96.4958,0.03872
1116,1,96.5172,0.03873
1117,1,96.5385,0.03873
1118,1,96.5598,0.03874
1119,1,96.581,0.03875
1120,1,96.6023,0.03875
1121,1,96.6236,0.03876
1122,1,96.6448,0.03877
1123,1,96.6661,0.03877
1124,1,96.6873,0.03878
1125,1,96.7085,0.03879
1126,1,96.7298,0.03879
1127,1,96.751,0.0388
1128,1,96.7722,0.03881
1129,1,96.7933,0.03881
1130,1,96.8145,0.03882
1131,1,96.8357,0.03883
1132,1,96.8568,0.03883
1133,1,96.878,0.03884
1134,1,96.8991,0.03885
1135,1,96.9203,0.03885
1136,1,96.9414,0.03886
1137,1,96.9625,0.03887
1138,1,96.9836,0.03887
1139,1,97.0047,0.03888
1140,1,97.0258,0.03889
1141,1,97.0468,0.03889
1142,1,97.0679,0.0389
1143,1,97.0889,0.03891
1144,1,97.11,0.03891
1145,1,97.131,0.03892
1146,1,97.1521,0.03893
1147,1,97.1731,0.03893
1148,1,97.1941,0.03894
1149,1,97.2151,0.03895
1150,1,97.2361,0.03895
1151,1,97.257,0.03896
1152,1,97.278,0.03897
1153,1,97.299,0.03897
1154,1,97.3199,0.03898
1155,1,97.3409,0.03899
1156,1,97.3618,0.03899
1157,1,97.3827,0.039
1158,1,97.4036,0.03901
1159,1,97.4245,0.03901
1160,1,97.4454,0.03902
1161,1,97.4663,0.03902
1162,1,97.4872,0.03903
1163,1,97.5081,0.03904
1164,1,97.5289,0.03904
1165,1,97.5498,0.03905
1166,1,97.5706,0.03906
1167,1,97.5914,0.03906
1168,1,97.6123,0.03907
1169,1,97.6331,0.03908
1170,1,97.6539,0.03908
1171,1,97.6747,0.03909
1172,1,97.6954,0.03909
1173,1,97.7162,0.0391
1174,1,97.737,0.03911
1175,1,97.7577,0.03911
1176,1,97.7785,0.03912
1177,1,97.7992,0.03913
1178,1,97.8199,0.03913
1179,1,97.8406,0.03914
1180,1,97.8614,0.03914
1181,1,97.8821,0.03915
1182,1,97.9027,0.03916
1183,1,97.9234,0.03916
1184,1,97.9441,0.03917
1185,1,97.9647,0.03917
1186,1,97.9854,0.03918
1187,1,98.006,0.03919
1188,1,98.0267,0.03919
1189,1,98.0473,0.0392
1190,1,98.0679,0.0392
1191,1,98.0885,0.03921
1192,1,98.1091,0.03922
1193,1,98.1297,0.03922
1194,1,98.1503,0.03923
1195,1,98.1708,0.03924
1196,1,98.1914,0.03924
1197,1,98.2119,0.03925
1198,1,98.2325,0.03925
1199,1,98.253,0.03926
1200,1,98.2735,0.03927
1201,1,98.294,0.03927
1202,1,98.3145,0.03928
1203,1,98.335,0.03928
1204,1,98.3555,0.03929
1205,1,98.3759,0.03929
1206,1,98.3964,0.0393
1207,1,98.4169,0.03931
1208,1,98.4373,0.03931
1209,1,98.4577,0.03932
1210,1,98.4782,0.03932
1211,1,98.4986,0.03933
1212,1,98.519,0.03934
1213,1,98.5394,0.03934
1214,1,98.5598,0.03935
1215,1,98.5801,0.03935
1216,1,98.6005,0.03936
1217,1,98.6209,0.03937
1218,1,98.6412,0.03937
1219,1,98.6615,0.03938
1220,1,98.6819,0.03938
1221,1,98.7022,0.03939
1222,1,98.7225,0.03939
1223,1,98.7428,0.0394
1224,1,98.7631,0.03941
1225,1,98.7834,0.03941
1226,1,98.8036,0.03942
1227,1,98.8239,0.03942
1228,1,98.8442,0.03943
1229,1,98.8644,0.03943
1230,1,98.8846,0.03944
1231,1,98.9049,0.03945
1232,1,98.9251,0.03945
1233,1,98.9453,0.03946
1234,1,98.9655,0.03946
1235,1,98.9857,0.03947
1236,1,99.0058,0.03947
1237,1,99.026,0.03948
1238,1,99.0461,0.03949
1239,1,99.0663,0.03949
1240,1,99.0864,0.0395
1241,1,99.1065,0.0395
1242,1,99.1267,0.03951
1243,1,99.1468,0.03951
1244,1,99.1669,0.03952
1245,1,99.1869,0.03952
1246,1,99.207,0.03953
1247,1,99.2271,0.03954
1248,1,99.2471,0.03954
1249,1,99.2672,0.03955
1250,1,99.2872,0.03955
1251,1,99.3072,0.03956
1252,1,99.3272,0.03956
1253,1,99.3472,0.03957
1254,1,99.3672,0.03957
1255,1,99.3872,0.03958
1256,1,99.4072,0.03958
1257,1,99.4272,0.03959
1258,1,99.4471,0.0396
1259,1,99.4671,0.0396
1260,1,99.487,0.03961
1261,1,99.5069,0.03961
1262,1,99.5268,0.03962
1263,1,99.5467,0.03962
1264,1,99.5666,0.03963
1265,1,99.5865,0.03963
1266,1,99.6064,0.03964
1267,1,99.6262,0.03964
1268,1,99.6461,0.03965
1269,1,99.666,0.03966
1270,1,99.6858,0.03966
1271,1,99.7056,0.03967
1272,1,99.7254,0.03967
1273,1,99.7452,0.03968
1274,1,99.765,0.03968
1275,1,99.7848,0.03969
1276,1,99.8046,0.03969
1277,1,99.8244,0.0397
1278,1,99.8441,0.0397
1279,1,99.8639,0.03971
1280,1,99.8836,0.03971
1281,1,99.9034,0.03972
1282,1,99.9231,0.03972
1283,1,99.9428,0.03973
1284,1,99.9625,0.03973
1285,1,99.9822,0.03974
1286,1,100.0019,0.03975
1287,1,100.0216,0.03975
1288,1,100.0412,0.03976
1289,1,100.0609,0.03976
1290,1,100.0805,0.03977
1291,1,100.1002,0.03977
1292,1,100.1198,0.03978
1293,1,100.1394,0.03978
1294,1,100.1591,0.03979
1295,1,100.1787,0.03979
1296,1,100.1983,0.0398
1297,1,100.2178,0.0398
1298,1,100.2374,0.03981
1299,1,100.257,0.03981
1300,1,100.2765,0.03982
1301,1,100.2961,0.03982
1302,1,100.3156,0.03983
1303,1,100.3352,0.03983
1304,1,100.3547,0.03984
1305,1,100.3742,0.03984
1306,1,100.3937,0.03985
1307,1,100.4132,0.03985
1308,1,100.4327,0.03986
1309,1,100.4522,0.03986
1310,1,100.4717,0.03987
1311,1,100.4911,0.03987
1312,1,100.5106,0.03988
1313,1,100.53,0.03988
1314,1,100.5495,0.03989
1315,1,100.5689,0.0399
1316,1,100.5883,0.0399
1317,1,100.6077,0.03991
1318,1,100.6271,0.03991
1319,1,100.6465,0.03992
1320,1,100.6659,0.03992
1321,1,100.6853,0.03993
1322,1,100.7046,0.03993
1323,1,100.724,0.03994
1324,1,100.7434,0.03994
1325,1,100.7627,0.03995
1326,1,100.782,0.03995
1327,1,100.8013,0.03996
1328,1,100.8207,0.03996
1329,1,100.84,0.03997
1330,1,100.8593,0.03997
1331,1,100.8786,0.03998
1332,1,100.8978,0.03998
1333,1,100.9171,0.03999
1334,1,100.9364,0.03999
1335,1,100.9556,0.04
1336,1,100.9749,0.04
1337,1,100.9941,0.04001
1338,1,101.0134,0.04001
1339,1,101.0326,0.04002
1340,1,101.0518,0.04002
1341,1,101.071,0.04003
1342,1,101.0902,0.04003
1343,1,101.1094,0.04004
1344,1,101.1286,0.04004
1345,1,101.1477,0.04004
1346,1,101.1669,0.04005
1347,1,101.1861,0.04005
1348,1,101.2052,0.04006
1349,1,101.2244,0.04006
1350,1,101.2435,0.04007
1351,1,101.2626,0.04007
1352,1,101.2817,0.04008
1353,1,101.3008,0.04008
1354,1,101.32,0.04009
1355,1,101.339,0.04009
1356,1,101.3581,0.0401
1357,1,101.3772,0.0401
1358,1,101.3963,0.04011
1359,1,101.4153,0.04011
1360,1,101.4344,0.04012
1361,1,101.4535,0.04012
1362,1,101.4725,0.04013
1363,1,101.4915,0.04013
1364,1,101.5106,0.04014
1365,1,101.5296,0.04014
1366,1,101.5486,0.04015
1367,1,101.5676,0.04015
1368,1,101.5866,0.04016
1369,1,101.6056,0.04016
1370,1,101.6246,0.04017
1371,1,101.6435,0.04017
1372,1,101.6625,0.04018
1373,1,101.6815,0.04018
1374,1,101.7004,0.04019
1375,1,101.7194,0.04019
1376,1,101.7383,0.0402
1377,1,101.7572,0.0402
1378,1,101.7762,0.0402
1379,1,101.7951,0.04021
1380,1,101.814,0.04021
1381,1,101.8329,0.04022
1382,1,101.8518,0.04022
1383,1,101.8707,0.04023
1384,1,101.8896,0.04023
1385,1,101.9085,0.04024
1386,1,101.9274,0.04024
1387,1,101.9462,0.04025
1388,1,101.9651,0.04025
1389,1,101.9839,0.04026
1390,1,102.0028,0.04026
1391,1,102.0216,0.04027
1392,1,102.0405,0.04027
1393,1,102.0593,0.04028
1394,1,102.0781,0.04028
1395,1,102.097,0.04029
1396,1,102.1158,0.04029
1397,1,102.1346,0.0403
1398,1,102.1534,0.0403
1399,1,102.1722,0.0403
1400,1,102.191,0.04031
1401,1,102.2097,0.04031
1402,1,102.2285,0.04032
1403,1,102.2473,0.04032
1404,1,102.2661,0.04033
1405,1,102.2848,0.04033
1406,1,102.3036,0.04034
1407,1,102.3223,0.04034
1408,1,102.3411,0.04035
1409,1,102.3598,0.04035
1410,1,102.3785,0.04036
1411,1,102.3972,0.04036
1412,1,102.416,0.04037
1413,1,102.4347,0.04037
1414,1,102.4534,0.04037
1415,1,102.4721,0.04038
1416,1,102.4908,0.04038
1417,1,102.5095,0.04039
1418,1,102.5282,0.04039
1419,1,102.5469,0.0404
1420,1,102.5655,0.0404
1421,1,102.5842,0.04041
1422,1,102.6029,0.04041
1423,1,102.6215,0.04042
1424,1,102.6402,0.04042
1425,1,102.6588,0.04043
1426,1,102.6775,0.04043
1427,1,102.6961,0.04044
1428,1,102.7148,0.04044
1429,1,102.7334,0.04044
1430,1,102.752,0.04045
1431,1,102.7706,0.04045
1432,1,102.7893,0.04046
1433,1,102.8079,0.04046
1434,1,102.8265,0.04047
1435,1,102.8451,0.04047
1436,1,102.8637,0.04048
1437,1,102.8823,0.04048
1438,1,102.9009,0.04049
1439,1,102.9195,0.04049
1440,1,102.938,0.0405
1441,1,102.9566,0.0405
1442,1,102.9752,0.0405
1443,1,102.9938,0.04051
1444,1,103.0123,0.04051
1445,1,103.0309,0.04052
1446,1,103.0494,0.04052
1447,1,103.068,0.04053
1448,1,103.0865,0.04053
1449,1,103.1051,0.04054
1450,1,103.1236,0.04054
1451,1,103.1421,0.04055
1452,1,103.1607,0.04055
1453,1,103.1792,0.04055
1454,1,103.1977,0.04056
1455,1,103.2162,0.04056
1456,1,103.2348,0.04057
1457,1,103.2533,0.04057
1458,1,103.2718,0.04058
1459,1,103.2903,0.04058
1460,1,103.3088,0.04059
1461,1,103.3273,0.04059
1462,1,103.3458,0.0406
1463,1,103.3643,0.0406
1464,1,103.3827,0.0406
1465,1,103.4012,0.04061
1466,1,103.4197,0.04061
1467,1,103.4382,0.04062
1468,1,103.4566,0.04062
1469,1,103.4751,0.04063
1470,1,103.4936,0.04063
1471,1,103.512,0.04064
1472,1,103.5305,0.04064
1473,1,103.5489,0.04065
1474,1,103.5674,0.04065
1475,1,103.5858,0.04065
1476,1,103.6043,0.04066
1477,1,103.6227,0.04066
1478,1,103.6412,0.04067
1479,1,103.6596,0.04067
1480,1,103.678,0.04068
1481,1,103.6965,0.04068
1482,1,103.7149,0.04069
1483,1,103.7333,0.04069
1484,1,103.7517,0.04069
1485,1,103.7701,0.0407
1486,1,103.7885,0.0407
1487,1,103.807,0.04071
1488,1,103.8254,0.04071
1489,1,103.8438,0.04072
1490,1,103.8622,0.04072
1491,1,103.8806,0.04073
1492,1,103.899,0.04073
1493,1,103.9174,0.04073
1494,1,103.9357,0.04074
1495,1,103.9541,0.04074
1496,1,103.9725,0.04075
1497,1,103.9909,0.04075
1498,1,104.0093,0.04076
1499,1,104.0277,0.04076
1500,1,104.046,0.04077
1501,1,104.0644,0.04077
1502,1,104.0828,0.04078
1503,1,104.1011,0.04078
1504,1,104.1195,0.04078
1505,1,104.1379,0.04079
1506,1,104.1562,0.04079
1507,1,104.1746,0.0408
1508,1,104.1929,0.0408
1509,1,104.2113,0.04081
1510,1,104.2296,0.04081
1511,1,104.248,0.04082
1512,1,104.2663,0.04082
1513,1,104.2847,0.04082
1514,1,104.303,0.04083
1515,1,104.3213,0.04083
1516,1,104.3397,0.04084
1517,1,104.358,0.04084
1518,1,104.3763,0.04085
1519,1,104.3947,0.04085
1520,1,104.413,0.04086
1521,1,104.4313,0.04086
1522,1,104.4496,0.04086
1523,1,104.4679,0.04087
1524,1,104.4863,0.04087
1525,1,104.5046,0.04088
1526,1,104.5229,0.04088
1527,1,104.5412,0.04089
1528,1,104.5595,0.04089
1529,1,104.5778,0.04089
1530,1,104.5961,0.0409
1531,1,104.6144,0.0409
1532,1,104.6327,0.04091
1533,1,104.651,0.04091
1534,1,104.6693,0.04092
1535,1,104.6876,0.04092
1536,1,104.7059,0.04093
1537,1,104.7242,0.04093
1538,1,104.7425,0.04093
1539,1,104.7608,0.04094
1540,1,104.7791,0.04094
1541,1,104.7974,0.04095
1542,1,104.8157,0.04095
1543,1,104.8339,0.04096
1544,1,104.8522,0.04096
1545,1,104.8705,0.04097
1546,1,104.8888,0.04097
1547,1,104.9071,0.04097
1548,1,104.9253,0.04098
1549,1,104.9436,0.04098
1550,1,104.9619,0.04099
1551,1,104.9802,0.04099
1552,1,104.9984,0.041
1553,1,105.0167,0.041
1554,1,105.035,0.041
1555,1,105.0532,0.04101
1556,1,105.0715,0.04101
1557,1,105.0898,0.04102
1558,1,105.108,0.04102
1559,1,105.1263,0.04103
1560,1,105.1445,0.04103
1561,1,105.1628,0.04104
1562,1,105.1811,0.04104
1563,1,105.1993,0.04104
1564,1,105.2176,0.04105
1565,1,105.2358,0.04105
1566,1,105.2541,0.04106
1567,1,105.2723,0.04106
1568,1,105.2906,0.04107
1569,1,105.3088,0.04107
1570,1,105.3271,0.04107
1571,1,105.3453,0.04108
1572,1,105.3635,0.04108
1573,1,105.3818,0.04109
1574,1,105.4,0.04109
1575,1,105.4183,0.0411
1576,1,105.4365,0.0411
1577,1,105.4547,0.04111
1578,1,105.473,0.04111
1579,1,105.4912,0.04111
1580,1,105.5094,0.04112
1581,1,105.5277,0.04112
1582,1,105.5459,0.04113
1583,1,105.5641,0.04113
1584,1,105.5824,0.04114
1585,1,105.6006,0.04114
1586,1,105.6188,0.04114
1587,1,105.637,0.04115
1588,1,105.6553,0.04115
1589,1,105.6735,0.04116
1590,1,105.6917,0.04116
1591,1,105.7099,0.04117
1592,1,105.7281,0.04117
1593,1,105.7463,0.04117
1594,1,105.7646,0.04118
1595,1,105.7828,0.04118
1596,1,105.801,0.04119
1597,1,105.8192,0.04119
1598,1,105.8374,0.0412
1599,1,105.8556,0.0412
1600,1,105.8738,0.0412
1601,1,105.892,0.04121
1602,1,105.9102,0.04121
1603,1,105.9284,0.04122
1604,1,105.9466,0.04122
1605,1,105.9648,0.04123
1606,1,105.983,0.04123
1607,1,106.0012,0.04123
1608,1,106.0194,0.04124
1609,1,106.0376,0.04124
1610,1,106.0558,0.04125
1611,1,106.074,0.04125
1612,1,106.0922,0.04126
1613,1,106.1104,0.04126
1614,1,106.1286,0.04127
1615,1,106.1467,0.04127
1616,1,106.1649,0.04127
1617,1,106.1831,0.04128
1618,1,106.2013,0.04128
1619,1,106.2195,0.04129
1620,1,106.2377,0.04129
1621,1,106.2558,0.0413
1622,1,106.274,0.0413
1623,1,106.2922,0.0413
1624,1,106.3104,0.04131
1625,1,106.3285,0.04131
1626,1,106.3467,0.04132
1627,1,106.3649,0.04132
1628,1,106.3831,0.04132
1629,1,106.4012,0.04133
1630,1,106.4194,0.04133
1631,1,106.4376,0.04134
1632,1,106.4557,0.04134
1633,1,106.4739,0.04135
1634,1,106.4921,0.04135
1635,1,106.5102,0.04135
1636,1,106.5284,0.04136
1637,1,106.5465,0.04136
1638,1,106.5647,0.04137
1639,1,106.5829,0.04137
1640,1,106.601,0.04138
1641,1,106.6192,0.04138
1642,1,106.6373,0.04138
1643,1,106.6555,0.04139
1644,1,106.6736,0.04139
1645,1,106.6918,0.0414
1646,1,106.7099,0.0414
1647,1,106.7281,0.04141
1648,1,106.7462,0.04141
1649,1,106.7644,0.04141
1650,1,106.7825,0.04142
1651,1,106.8006,0.04142
1652,1,106.8188,0.04143
1653,1,106.8369,0.04143
1654,1,106.8551,0.04144
1655,1,106.8732,0.04144
1656,1,106.8913,0.04144
1657,1,106.9095,0.04145
1658,1,106.9276,0.04145
1659,1,106.9457,0.04146
1660,1,106.9639,0.04146
1661,1,106.982,0.04147
1662,1,107.0001,0.04147
1663,1,107.0183,0.04147
1664,1,107.0364,0.04148
1665,1,107.0545,0.04148
1666,1,107.0727,0.04149
1667,1,107.0908,0.04149
1668,1,107.1089,0.04149
1669,1,107.127,0.0415
1670,1,107.1452,0.0415
1671,1,107.1633,0.04151
1672,1,107.1814,0.04151
1673,1,107.1995,0.04152
1674,1,107.2176,0.04152
1675,1,107.2358,0.04152
1676,1,107.2539,0.04153
1677,1,107.272,0.04153
1678,1,107.2901,0.04154
1679,1,107.3082,0.04154
1680,1,107.3263,0.04154
1681,1,107.3444,0.04155
1682,1,107.3625,0.04155
1683,1,107.3806,0.04156
1684,1,107.3988,0.04156
1685,1,107.4169,0.04157
1686,1,107.435,0.04157
1687,1,107.4531,0.04157
1688,1,107.4712,0.04158
1689,1,107.4893,0.04158
1690,1,107.5074,0.04159
1691,1,107.5255,0.04159
1692,1,107.5436,0.0416
1693,1,107.5617,0.0416
1694,1,107.5798,0.0416
1695,1,107.5979,0.04161
1696,1,107.616,0.04161
1697,1,107.6341,0.04162
1698,1,107.6522,0.04162
1699,1,107.6702,0.04162
1700,1,107.6883,0.04163
1701,1,107.7064,0.04163
1702,1,107.7245,0.04164
1703,1,107.7426,0.04164
1704,1,107.7607,0.04165
1705,1,107.7788,0.04165
1706,1,107.7969,0.04165
1707,1,107.8149,0.04166
1708,1,107.833,0.04166
1709,1,107.8511,0.04167
1710,1,107.8692,0.04167
1711,1,107.8873,0.04167
1712,1,107.9053,0.04168
1713,1,107.9234,0.04168
1714,1,107.9415,0.04169
1715,1,107.9596,0.04169
1716,1,107.9777,0.04169
1717,1,107.9957,0.0417
1718,1,108.0138,0.0417
1719,1,108.0319,0.04171
1720,1,108.0499,0.04171
1721,1,108.068,0.04172
1722,1,108.0861,0.04172
1723,1,108.1041,0.04172
1724,1,108.1222,0.04173
1725,1,108.1403,0.04173
1726,1,108.1583,0.04174
1727,1,108.1764,0.04174
1728,1,108.1945,0.04174
1729,1,108.2125,0.04175
1730,1,108.2306,0.04175
1731,1,108.2487,0.04176
1732,1,108.2667,0.04176
1733,1,108.2848,0.04176
1734,1,108.3028,0.04177
1735,1,108.3209,0.04177
1736,1,108.3389,0.04178
1737,1,108.357,0.04178
1738,1,108.375,0.04179
1739,1,108.3931,0.04179
1740,1,108.4112,0.04179
1741,1,108.4292,0.0418
1742,1,108.4473,0.0418
1743,1,108.4653,0.04181
1744,1,108.4833,0.04181
1745,1,108.5014,0.04181
1746,1,108.5194,0.04182
1747,1,108.5375,0.04182
1748,1,108.5555,0.04183
1749,1,108.5736,0.04183
1750,1,108.5916,0.04183
1751,1,108.6097,0.04184
1752,1,108.6277,0.04184
1753,1,108.6457,0.04185
1754,1,108.6638,0.04185
1755,1,108.6818,0.04185
1756,1,108.6998,0.04186
1757,1,108.7179,0.04186
1758,1,108.7359,0.04187
1759,1,108.7539,0.04187
1760,1,108.772,0.04188
1761,1,108.79,0.04188
1762,1,108.808,0.04188
1763,1,108.8261,0.04189
1764,1,108.8441,0.04189
1765,1,108.8621,0.0419
1766,1,108.8801,0.0419
1767,1,108.8982,0.0419
1768,1,108.9162,0.04191
1769,1,108.9342,0.04191
1770,1,108.9522,0.04192
1771,1,108.9702,0.04192
1772,1,108.9883,0.04192
1773,1,109.0063,0.04193
1774,1,109.0243,0.04193
1775,1,109.0423,0.04194
1776,1,109.0603,0.04194
1777,1,109.0783,0.04194
1778,1,109.0963,0.04195
1779,1,109.1144,0.04195
1780,1,109.1324,0.04196
1781,1,109.1504,0.04196
1782,1,109.1684,0.04196
1783,1,109.1864,0.04197
1784,1,109.2044,0.04197
1785,1,109.2224,0.04198
1786,1,109.2404,0.04198
1787,1,109.2584,0.04198
1788,1,109.2764,0.04199
1789,1,109.2944,0.04199
1790,1,109.3124,0.042
1791,1,109.3304,0.042
1792,1,109.3484,0.042
1793,1,109.3664,0.04201
1794,1,109.3843,0.04201
1795,1,109.4023,0.04202
1796,1,109.4203,0.04202
1797,1,109.4383,0.04202
1798,1,109.4563,0.04203
1799,1,109.4743,0.04203
1800,1,109.4923,0.04204
1801,1,109.5102,0.04204
1802,1,109.5282,0.04204
1803,1,109.5462,0.04205
1804,1,109.5642,0.04205
1805,1,109.5822,0.04206
1806,1,109.6001,0.04206
1807,1,109.6181,0.04206
1808,1,109.6361,0.04207
1809,1,109.654,0.04207
1810,1,109.672,0.04208
1811,1,109.69,0.04208
1812,1,109.7079,0.04208
1813,1,109.7259,0.04209
1814,1,109.7439,0.04209
1815,1,109.7618,0.0421
1816,1,109.7798,0.0421
1817,1,109.7978,0.0421
1818,1,109.8157,0.04211
1819,1,109.8337,0.04211
1820,1,109.8516,0.04212
1821,1,109.8696,0.04212
1822,1,109.8875,0.04212
1823,1,109.9055,0.04213
1824,1,109.9234,0.04213
1825,1,109.9414,0.04214
1826,1,109.9593,0.04214
1827,1,109.9773,0.04214
1828,1,109.9952,0.04215
1829,1,110.0131,0.04215
1830,1,110.0311,0.04216
1831,1,110.049,0.04216
1832,1,110.0669,0.04216
1833,1,110.0849,0.04217
1834,1,110.1028,0.04217
1835,1,110.1207,0.04218
1836,1,110.1387,0.04218
1837,1,110.1566,0.04218
1838,1,110.1745,0.04219
1839,1,110.1924,0.04219
1840,1,110.2104,0.0422
1841,1,110.2283,0.0422
1842,1,110.2462,0.0422
1843,1,110.2641,0.04221
1844,1,110.282,0.04221
1845,1,110.3,0.04222
1846,1,110.3179,0.04222
1847,1,110.3358,0.04222
1848,1,110.3537,0.04223
1849,1,110.3716,0.04223
1850,1,110.3895,0.04223
1851,1,110.4074,0.04224
1852,1,110.4253,0.04224
1853,1,110.4432,0.04225
1854,1,110.4611,0.04225
1855,1,110.479,0.04225
1856,1,110.4969,0.04226
